"","Within.Variation..SD.","Total.Variation..SD.","Rs","subject","time","repeatability","gen.variance","Average.Expression","Symbol"
"20743",0.19899245342078,0.283012889697409,1.07063748261181,0.314918683203607,0.00364692788575187,0.362723831244927,0.0152769071253407,4.10286488187556,"ANKRD30B"
"20744",0.247020851347319,0.299084303223454,1.03521585184906,0.149885337198035,0.00436106745836471,0.165681507418346,0.0163015717005797,5.08767429510916,"C8orf34"
"20745",0.176174375502441,0.221001030359027,1.18781927445944,0.247495531021276,6.34788376809881e-11,0.310226418749571,0.0065461448357342,4.86683927846268,"LINC01579"
"20746",0.13941771006583,0.175051951554275,1.17840166699143,0.10140967839586,0.0321508126970185,0.193294609643003,0.00211952562944702,3.94752926693062,"LINC01813"
"20747",0.184149432780772,0.239162672544912,1.03979434463004,0.121398467940916,0.00276601874047153,0.16630652764167,0.00718450087538174,4.37728254708522,"FAM186A"
"20748",0.209863550498142,0.274617564785303,1.09792262463866,0.174406396775802,0.0120973974215194,0.183578034346432,0.0113203853315489,5.44785536476088,"FAM169BP"
"20749",0.267546668754894,0.340541198809266,1.20398135833147,0.0677851353327805,2.08615405347155e-10,0.0845291699360735,0.00835719489742611,5.10540409093089,"NAV2-AS5"
"20750",0.194012953069202,0.337279091193307,0.898263989468149,0.437570960773458,0.0173864581517169,0.532151132852536,0.0479079923535102,4.92842693407432,"OR7D2"
"20751",0.34426125539717,0.528656960368589,0.814810328393417,0.388802315135261,0.00325443392858916,0.444519691503812,0.0967206609367721,8.32419616898377,"MARCHF1"
"20752",0.167074821576974,0.210343022395872,1.21897889587224,0.120673029484999,4.56205862113351e-11,0.179818448141253,0.00511994230621781,3.97368892033397,"LINC01725"
"20753",0.186273308236832,0.244717433390741,1.1462194179121,0.0191156717704094,0.0149379406544872,0.0444738744492538,0.00114489145257257,4.26222163750249,"LOC286177"
"20754",0.255301304539945,0.431588764242306,0.789172226326801,0.429281811120972,0.0104716248183207,0.52915714112585,0.091489098119763,5.77054938945334,"LINC02915"
"20755",0.192084076338625,0.261238411519512,1.11234925653599,0.232674841148144,0.0375747363299473,0.286685572715298,0.0104969009042239,5.36544755818876,"SV2C"
"20756",0.164126089021222,0.209477883753902,1.04597255644983,0.137614672814599,8.97883641316674e-09,0.146082097501702,0.00391677482830184,4.51934404366855,"CPLANE1"
"20757",0.265201852995451,0.353648917374749,1.0179710218974,0.145253165077808,0.00757934922706523,0.231753913484389,0.0111228538058167,5.2635075220651,"LOC285819"
"20758",0.148868623559683,0.188132706791553,1.19331828541974,0.109950395777442,3.76353545925305e-08,0.121851439629668,0.00190760991807477,3.67612181471087,"PCDH10-DT"
"20759",0.141270916431699,0.171809278708047,1.23154591844265,0.261577626830003,2.7695621070907e-10,0.256568408361549,0.00353836454933084,3.59261459994998,"LOC101928957"
"20760",0.17822521029016,0.219283138342915,1.20933808456075,0.372475100233421,1.14253998470534e-11,0.403423072446947,0.00780644870598846,4.32619262967322,"LOC105378011"
"20761",0.221662139574013,0.298474484096731,1.13771367771591,0.235292430394961,5.89176847899069e-09,0.294048853346617,0.0154989122820212,8.86048091080172,"LOC101926984"
"20762",0.188886100315683,0.249929647838993,1.14289827945118,0.203188467145273,3.00090864908765e-10,0.232782676435343,0.00826012396074787,5.01507859104511,"MYLK3"
"20763",0.196495544730012,0.263361299625687,1.12841059796904,0.363732817113077,0.00811082429535111,0.385963306090652,0.0126570073402163,5.33204934014391,"PRDM10-DT"
"20764",0.144894416635567,0.185770827586874,1.17522054513357,0.115151010743962,1.12645476771155e-11,0.189899831615,0.00282171253437196,4.16078250151583,"LOC105372762"
"20765",0.137631908146531,0.223919362812624,0.933622087492815,0.587125559641563,2.61141683118672e-10,0.668227912274468,0.0175928871905614,4.93964559126827,"LOC285889"
"20766",0.186955526925796,0.24101015328446,1.2071594591172,0.163649739612172,0.0242971355572832,0.190353729573273,0.00838034161712153,9.21108709330652,"LOC654780"
"20767",0.19370166933736,0.266620322719708,1.08778595179579,0.26219900927929,0.0019586286795353,0.294814999336244,0.0100427229931595,6.32513289016024,"LINC01181"
"20768",0.248088541362258,0.312623018684941,1.20213074509355,0.0963478605012463,0.00806834062476051,0.11459422164556,0.00622578975167828,6.26949781856222,"CARS1-AS1"
"20769",0.185467406166971,0.240746868495819,1.07999737277376,0.172759393969527,1.11805459911102e-10,0.186373231715216,0.00659213838937401,5.54748024206706,"CLVS2"
"20770",0.151273458971966,0.203590413335515,1.12459527485149,0.219894813679522,0.0214026289478937,0.252764388191506,0.00603670079854652,5.03415550132175,"LARGE-AS1"
"20771",0.184207218582802,0.253073352467804,1.11071750914007,0.246419551267492,5.85295545304025e-05,0.26621802389161,0.00885020685103132,6.28934782560059,"LOC101929586"
"20772",0.186918191886476,0.257197153269913,1.08560640329225,0.201241503389736,1.55631396274802e-10,0.299800500650683,0.0103142495249881,6.04789222257074,"LINC01920"
"20773",0.210770252655431,0.267739962076692,1.17034978353067,0.208835190721715,3.59622465564074e-11,0.265727567940879,0.00793958120920673,4.98491784855983,"TEX41"
"20774",0.187062008636854,0.251143869546623,1.12662178109355,0.23402317876554,0.00774619605580149,0.290521914742652,0.00869876502918625,4.99012787579277,"EBF2"
"20775",0.21615416289021,0.28908848747427,1.13472197179951,0.129798221321379,6.6728659618681e-11,0.294344689674198,0.0127255703514596,7.49416074286516,"LOC101927623"
"20776",0.224389248024989,0.272807805356307,1.03623994489738,0.0997989849454536,0.00500551978188452,0.111897684323619,0.00629927641446048,5.2783307037624,"PIEZO2"
"20777",0.153366527177218,0.200970929215449,1.13967782962555,0.232267893946295,0.00972938617775105,0.265031731730055,0.0049335144158083,3.60870866304743,"LOC101928622"
"20778",0.200402474414081,0.256701571141334,1.15863711577162,0.202146168488331,6.76550615231845e-12,0.244729743206401,0.00650012784880231,4.28713349342664,"LOC340090"
"20779",0.219527732282423,0.331804556599828,1.03671713829379,0.433500065124425,1.57669114203903e-11,0.500524319670703,0.0395362632412659,7.72447290399273,"LOC339539"
"20780",0.213140798218487,0.245112270972855,1.30649481820403,0.0249444569418413,1.84220831660685e-12,0.0215432652603923,0.00062439722214295,4.71016041651222,"LOC107984784"
"20781",0.219963530217381,0.326498707980903,1.03894930361893,0.375486592142391,0,0.387299343045857,0.0263523041169345,6.74124686769309,"TMEM108-AS1"
"20782",0.175794188341201,0.25185543258333,1.06545117293135,0.378895357536237,0.000818801395925752,0.409715561261431,0.0161994288162368,7.54250223972774,"LINC01343"
"20783",0.239009563926816,0.30977722279268,0.953776628480522,0.24125618213181,0.00287507976603171,0.305438041929279,0.0185295132577471,6.62514149177099,"DYNC2I1"
"20784",0.192195787365466,0.235216830951176,1.23730488733164,0.211343201799958,0,0.251026539311722,0.00881518819405419,4.43529546928394,"LOC101929473"
"20785",0.204659566394008,0.247166169072164,1.24484478844532,0.047763230469117,2.8185563467961e-13,0.0246979963724988,0.000876003921122223,6.0933433630736,"LINC01877"
"20786",0.213188199216131,0.25008005786915,1.29143799858219,0.141658347586296,0.0064829662838013,0.165287775664183,0.00749562462777537,6.10809040283026,"THSD4-AS1"
"20787",0.249470872908552,0.336511266247202,1.14042111925434,0.286281142246305,0.0389757065982648,0.40004419853151,0.022555504321323,7.53882591005796,"LINC02260"
"20788",0.238496661647726,0.328417842607677,1.14354319078416,0.199479739433613,0.0320586728800298,0.316589051442656,0.0228494489118131,5.54141792644362,"SEPTIN7P13"
"20789",0.268746795859282,0.432365990582044,0.974019159602888,0.29096388388626,0,0.397733112702473,0.0980997656778227,5.44076353269111,"LINC01271"
"20790",0.191580544924317,0.269399194605958,1.10781214093549,0.356921015689626,0.012722753017844,0.389691637583345,0.0181725010626376,8.06259487365284,"LINC02837"
"20791",0.228214445978583,0.290647903610189,0.982148231621889,0.241569058950421,6.37688297892156e-09,0.270803281239353,0.0210828867346674,7.35447515031817,"LINC01720"
"20792",0.347240091645573,0.50855240736389,1.07581939650053,0.10975622789986,0,0.10743597869521,0.057775351382993,3.25115868230742,"LOC400541"
"20793",0.224910244038716,0.277760769499787,1.04002056482495,0.0617059782267913,0.0161659055901983,0.100627039168098,0.00446544977878135,5.27688235869652,"CYP17A1"
"20794",0.213454083875513,0.283132310944764,1.14748837097705,0.332540746320044,1.22747748498679e-11,0.357849916927923,0.015596826073282,7.32035336163701,"RNASE11-AS1"
"20795",0.159415780817843,0.226793545559265,1.07407516974713,0.324753352891767,2.29416740998559e-09,0.356693030153218,0.0106133039133787,5.73615365816596,"TPTE2P1"
"20796",0.190893741038873,0.230023570660462,1.21582396886474,0.120637302719266,0,0.229712779329563,0.00439360567923457,6.96345329511653,"LINC01756"
"20797",0.23941183395703,0.302734053291593,1.19658043443263,0.121156141472361,0.0238122261402928,0.141190836245961,0.0080883153285096,5.42260846243664,"PRTG"
"20798",0.139626853256529,0.188023124398861,1.11478895705623,0.0996050690063844,0.0018155193065093,0.120167909749097,0.00228248998339634,3.61647954760926,"LINC00437"
"20799",0.215222883827235,0.26581067053103,1.19755771268769,0.167290814403699,0.00475821734382394,0.199659489616853,0.00705417575342561,5.56753973003121,"LINC02150"
"20800",0.209667690866493,0.318503075875974,1.02431685767265,0.375313648911903,0.0162959220225413,0.422676845002086,0.030661553181691,7.03909209523195,"DLG5-AS1"
