"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"ILMN_1748124",-0.777280998841706,11.8317036367821,-6.33911284371203,3.20411756438947e-08,0.000635216307140212,7.67650392362488,"TSC22D3"
"ILMN_2376403",-0.791138549639558,12.1851003384611,-6.0997699915774,8.1216000203796e-08,0.000805053602020128,6.91967426049376,"TSC22D3"
"ILMN_1661599",-1.29098113973276,8.86934953997528,-5.22155691098633,2.29414486229241e-06,0.0151604739649824,4.18121573169477,"DDIT4"
"ILMN_1730867",-0.650068726197827,5.18540814860602,-4.99968647513543,5.20755714273277e-06,0.0258099550886693,3.50575584331868,"AZU1"
"ILMN_1706635",-1.07165590108403,6.72522968317825,-4.62408331006628,2.02520314261265e-05,0.0802993046045915,2.38504747492202,"ELANE"
"ILMN_1778523",-0.672800918415348,8.909204401071,-4.50372287261368,3.10182364020722e-05,0.0895100818314089,2.03307420112169,"KLF9"
"ILMN_1717248",0.550555359381758,6.88643816450062,4.44673776723273,3.78933680085075e-05,0.0895100818314089,1.86779067013094,"DOCK8-AS1"
"ILMN_2342066",-0.785955622631749,5.63160847515089,-4.41188730846908,4.2805909006636e-05,0.0895100818314089,1.7671571173757,"METRNL"
"ILMN_1781285",-0.676050781543015,12.0023812396708,-4.40431911283598,4.39517982624868e-05,0.0895100818314089,1.74534926359682,"DUSP1"
"ILMN_1751607",-0.715385327467985,6.6441063340458,-4.39660713481589,4.51501043285795e-05,0.0895100818314089,1.72314412241872,"FOSB"
"ILMN_1685544",-0.565615477245899,5.32439332712141,-4.35991892782035,5.12993388725167e-05,0.0924553993770585,1.61774524254088,"MPPED1"
"ILMN_1669409",-0.711733854320084,5.86055917585445,-4.28662388774957,6.61118067784058e-05,0.109222214115158,1.40838399091586,"VSIG4"
"ILMN_2287653",0.714573646334513,5.54720485033977,4.25747038685265,7.30913346567082e-05,0.110950843157725,1.32556672817895,"PLAG1"
"ILMN_2210129",0.503627406359212,7.53570098378344,4.22518014060406,8.16553882130396e-05,0.110950843157725,1.23415017326137,"PRIM1"
"ILMN_1778444",-0.861859744636551,9.51770240225108,-4.20334301305661,8.79896444434584e-05,0.110950843157725,1.17251562268107,"FKBP5"
"ILMN_1815530",-0.700950877506385,5.39498925327825,-4.19821663610793,8.95441861550365e-05,0.110950843157725,1.15806885211637,"GCKR"
"ILMN_1697448",-0.387080205237683,13.4636444288622,-4.14910568104876,0.000105848210625919,0.117535948572361,1.02010270984271,"TXNIP"
"ILMN_1860095",-0.639762324531585,6.04624016200606,-4.14670122680611,0.000106716119763051,0.117535948572361,1.01336835335056,NA
"ILMN_1821270",0.549452141838799,7.79095443037615,4.12466215531818,0.000114998494529089,0.119991850212589,0.951731610236307,NA
"ILMN_1728714",-0.603086712108978,5.25334389018389,-4.10728659148277,0.000121962923420181,0.120895747840255,0.903252470883089,"ZNRD2"
"ILMN_1721986",-0.490233642337909,5.2545581562435,-4.08537545106191,0.00013132770616479,0.121810675124669,0.842265006228384,NA
"ILMN_1746492",-0.527106236057749,6.52760455942085,-4.07680926604866,0.000135174519684375,0.121810675124669,0.818466615573372,"IFT27"
"ILMN_1915958",0.549116860804783,5.93265089158971,4.03993100889375,0.000153013707125861,0.130492941756903,0.716302646305051,NA
"ILMN_1682717",-0.705612656856401,7.3131753477992,-4.00847189596199,0.000170007649710647,0.130492941756903,0.629528723623519,"IER3"
"ILMN_1893697",0.593133983736334,6.02215998000867,4.00604487191864,0.000171391742598441,0.130492941756903,0.622848850998652,NA
"ILMN_1748271",-0.612698212997406,6.61478436115267,-3.99564367836527,0.000177447345021915,0.130492941756903,0.594245628160164,"ATF2"
"ILMN_1683740",0.706162099806413,5.84440612339386,3.99518256131939,0.000177720525974092,0.130492941756903,0.592978457022254,"TOP1MT"
"ILMN_1743995",-0.525287904571665,6.01391958573681,-3.97702114939737,0.000188808093339942,0.13368287323087,0.54313098286763,"ALG12"
"ILMN_1787441",0.510141526630062,5.54134154176915,3.94516107957357,0.00020988732317573,0.143483316619271,0.455974413870478,"CCDC17"
"ILMN_1760981",-0.746903661807801,5.01420435129326,-3.92523070879229,0.000224206214593929,0.145416772004935,0.401642428206829,NA
"ILMN_1672834",-0.417161553183033,10.895781125848,-3.91708515215952,0.000230324894953568,0.145416772004935,0.379479329821172,"SSH2"
"ILMN_1700307",0.498180097246127,6.12565081623073,3.91136072181813,0.000234720640815028,0.145416772004935,0.363918638339442,"ZNF815P"
"ILMN_2137789",0.618855202126052,7.74541894520299,3.89047271094539,0.000251454621088365,0.151063268578086,0.307243107535796,"KLF4"
"ILMN_1692223",-0.641418358774924,8.97547906546967,-3.87545113504792,0.000264191358775193,0.154046873168182,0.266586830922977,"LCN2"
"ILMN_1758111",0.554385545511291,6.00380419908691,3.85489376904082,0.000282629875858826,0.16008963682575,0.211087104894564,"PIBF1"
"ILMN_1767433",0.614830650167419,6.60927896128741,3.84207672758163,0.000294744560462468,0.162314191976901,0.176566403548995,"TBC1D5"
"ILMN_2394276",-0.470811443467277,5.4983118708375,-3.82868740427736,0.000307931814336336,0.164993195113996,0.140572180566025,"DST"
"ILMN_1662413",-0.489876754823538,5.79077244597595,-3.77779546254882,0.000363409728498593,0.189594680723279,0.00440046546600126,"HGSNAT"
"ILMN_1679357",-1.2509161369719,10.5278094372847,-3.75191128836317,0.000395182020081205,0.193576222930487,-0.0644637360685705,"DEFA1"
"ILMN_2365644",-0.50501176183452,5.86282227623665,-3.721609732605,0.000435757824811109,0.193576222930487,-0.144737093196612,"PTPRS"
"ILMN_1684155",-0.480608410923444,6.28167125484944,-3.7187494745192,0.000439787369862309,0.193576222930487,-0.152295056278838,"C22orf46P"
"ILMN_1695006",-0.396773654669728,5.4044488763338,-3.71169763753953,0.000449874844179746,0.193576222930487,-0.170914572964247,NA
"ILMN_1681223",-0.566402596658447,6.02805919919797,-3.70738730224791,0.000456149225039624,0.193576222930487,-0.182285448152422,"CACNA1D"
"ILMN_1826806",-0.49054590525446,5.54622409731985,-3.69937955030108,0.000468028564738284,0.193576222930487,-0.203390009286578,NA
"ILMN_1862198",0.613619422173429,5.9844133818489,3.6940437673557,0.000476107660431893,0.193576222930487,-0.217437876306422,NA
"ILMN_1780026",0.606895708696143,6.627353887309,3.683192069764,0.000492951693620471,0.193576222930487,-0.245971516583451,"ZNF430"
"ILMN_1726969",-0.466608697292723,5.14834978263944,-3.68149538395728,0.000495636231821205,0.193576222930487,-0.250428395547581,"OR51S1"
"ILMN_1684982",-1.07456213178512,7.27938746191138,-3.67734574700898,0.000502260871209712,0.193576222930487,-0.261323678179144,"PDK4"
"ILMN_1653376",0.564673097818702,5.16505544341623,3.6770676814741,0.000502707796631921,0.193576222930487,-0.26205351055563,"FAM171B"
"ILMN_1741392",-0.67514909548398,8.37435938633143,-3.6741531872265,0.000507415081899052,0.193576222930487,-0.269701179865793,"SLC25A20"
"ILMN_1911721",-0.507313592630585,5.7717889297977,-3.6666626532289,0.000519707200425539,0.193576222930487,-0.289340172525782,NA
"ILMN_1810205",-0.517643209241661,6.02513273222567,-3.66226057012816,0.000527063241756787,0.193576222930487,-0.300870789589635,NA
"ILMN_1846776",-0.441760778365131,6.80255977763402,-3.65304624090739,0.000542783862325103,0.193576222930487,-0.324980070328591,NA
"ILMN_1729644",-0.565455175009479,5.90840306869825,-3.64568908815683,0.000555656317492404,0.193576222930487,-0.344204401469895,"SMIM5"
