"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"ILMN_1754370",1.85876529437731,4.87333929737783,6.73425771800068,6.88575790088538e-09,0.000161705138544392,9.30152811946205,"SPAG8"
"ILMN_1663347",0.899228219209103,5.05636014858666,6.00765770426741,1.16777405502081e-07,0.00137120029540544,6.91040994141025,"OTOF"
"ILMN_1685678",-1.18399777069611,6.42098274162408,-5.20838576568928,2.42043208186998e-06,0.0189471423368782,4.33076925760202,"EEF1B2"
"ILMN_1720322",-1.0676717090178,6.99607263996348,-4.86339792217849,8.59535817101357e-06,0.0385799503831462,3.24914242992743,"PTS"
"ILMN_1660674",0.999476752509241,5.03919084353778,4.83940816877157,9.37640244455779e-06,0.0385799503831462,3.1748864610849,"SCART1"
"ILMN_1687201",-1.58221014609007,5.97237504628996,-4.8256032552916,9.85691118629183e-06,0.0385799503831462,3.13221737498653,"APOL6"
"ILMN_1847100",-0.715162331267385,5.06812085988939,-4.78289634086962,1.15010829674186e-05,0.0385844903438368,3.00050589614793,NA
"ILMN_1743966",1.20562225925322,6.20411567240472,4.62362386389778,2.03499785627524e-05,0.0563346733876912,2.51334105645303,"BCL9L"
"ILMN_1906682",1.20763230660525,5.21340233836893,4.58102550344802,2.36744071812852e-05,0.0563346733876912,2.38418291919889,NA
"ILMN_1656977",-0.792838175683149,7.4138152494469,-4.57718257890598,2.39991196401558e-05,0.0563346733876912,2.37255576528802,"HIBCH"
"ILMN_1743287",0.980208778806332,5.81588952871334,4.52948141486964,2.8409357725405e-05,0.0563346733876912,2.22857611135097,NA
"ILMN_1680902",0.866661145392233,5.34865329989462,4.5192947590959,2.94487137787241e-05,0.0563346733876912,2.19791277914858,"LINC01114"
"ILMN_1773645",-0.965449027141898,6.49141522848247,-4.50303316233798,3.11850942786572e-05,0.0563346733876912,2.14902493442082,"GMPPB"
"ILMN_1846389",-0.898861479024801,5.34151063716162,-4.46009578491957,3.62627810798217e-05,0.0584874847475516,2.0203117131494,NA
"ILMN_1814333",-0.898918632595327,6.15879263324481,-4.45160681722416,3.73578722199486e-05,0.0584874847475516,1.99492890571236,"SERPINI1"
"ILMN_1694799",-0.990960860705871,6.06803335938017,-4.41750889662466,4.20897520863041e-05,0.0617772336246729,1.8931910724559,"PIAS2"
"ILMN_1879649",0.638361456815908,4.92232883213336,4.38506706492619,4.71297965838919e-05,0.0651056554691834,1.79672331302638,NA
