"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"ILMN_1663347",-0.26348281852612,5.05636014858666,-5.21623052972397,2.34005911571419e-06,0.0320012549498762,3.96019317850955,"OTOF"
"ILMN_1783182",0.352426144690425,5.32825131259937,5.12948493357228,3.22837376543518e-06,0.0320012549498762,3.70422525199735,"FBN1"
"ILMN_1704195",0.274797901741965,7.48282396691024,4.68613849076466,1.62270835686325e-05,0.10723397724938,2.41685725074989,"FCSK"
"ILMN_1795119",0.410825111534146,5.97469699224799,4.5513433708186,2.62182548994773e-05,0.118066191565344,2.03364930331677,"MYH3"
"ILMN_1651507",0.430643826512697,5.64748196389845,4.51530899026141,2.9777097494412e-05,0.118066191565344,1.93195309234171,"PYROXD1"
"ILMN_1912710",-0.254591766988198,5.41652109462993,-4.39812003075504,4.49125509234708e-05,0.148398553676302,1.60353594636305,NA
"ILMN_2400219",0.293948011742358,6.55496134503457,4.25379761592766,7.40197214727349e-05,0.165461947814761,1.20424777579806,"SRI"
"ILMN_1682875",0.285802538876611,5.17130220506733,4.24951509191893,7.51166720087969e-05,0.165461947814761,1.19249141766788,NA
"ILMN_1700074",0.350740388026562,6.42250743572266,4.24060930699618,7.74485138505287e-05,0.165461947814761,1.16806078049547,"SNORA62"
"ILMN_1789990",0.266880762392026,5.10524649727424,4.17251791247296,9.77464635448814e-05,0.165461947814761,0.982062025325378,"ARFGEF2"
"ILMN_1698191",-0.254565618321006,5.3400456163752,-4.16534191406001,0.000100163715330247,0.165461947814761,0.962542890755562,"SCML2"
"ILMN_1722239",0.331992980530008,5.23545121307605,4.14947820687943,0.000105714356163537,0.165461947814761,0.919449694965195,"TIMM8A"
"ILMN_1860918",0.315573713238325,5.47220543879981,4.14181895325167,0.000108499637911319,0.165461947814761,0.898671867457614,NA
"ILMN_1759787",-0.394398461968925,5.59902190904928,-4.07870479377979,0.000134314035385272,0.187929308515916,0.728169152980638,"THBD"
"ILMN_2270900",0.278921152561828,6.24712661458622,4.04297193329769,0.000151460723252469,0.187929308515916,0.632210569032268,"ZNF197"
"ILMN_1881001",0.296350983246787,5.15777569535218,4.03052984365081,0.000157912569117974,0.187929308515916,0.598897308669566,NA
"ILMN_1915670",-0.298393627189591,5.79545433936515,-4.02447021725179,0.000161149974515539,0.187929308515916,0.582691614735379,NA
"ILMN_1873107",-0.293467320926612,7.61437172500907,-3.98960252468042,0.000181058610295407,0.199415941617025,0.489683237978724,"CEP19"
"ILMN_1779184",0.334011574450888,5.47839211107285,3.94919692364108,0.000207096911862464,0.205819198214483,0.382423098718925,"CTU2"
"ILMN_1776073",0.30852441708302,5.88621993663499,3.92274517051846,0.000226056501725331,0.205819198214483,0.312512509606147,"CCT4"
"ILMN_2047430",-0.347176391590686,5.89337897388461,-3.87136194979793,0.00026776448746748,0.205819198214483,0.177419474158198,"MARCHF5"
"ILMN_1726512",0.3318093402468,6.7320112619979,3.87040937780315,0.000268603485768646,0.205819198214483,0.174924008375874,"ZSCAN2"
"ILMN_1849079",-0.290383015003259,5.4404031587396,-3.84923771140029,0.000287915867621123,0.205819198214483,0.119545578153462,NA
"ILMN_1744146",-0.328328460725222,6.18281820368627,-3.82997439378523,0.00030664005900917,0.205819198214483,0.069301541481118,"PTTG2"
"ILMN_1671004",0.359947731473231,6.88037369382464,3.8270036994552,0.000309629638504607,0.205819198214483,0.0615653428374934,"POLG2"
"ILMN_1872542",-0.254576929908689,5.56652045171919,-3.82667720708603,0.000309959906755175,0.205819198214483,0.0607152999894547,NA
"ILMN_2053490",-0.296704444601576,5.46533625966661,-3.82613675985461,0.000310507347113755,0.205819198214483,0.0593082994135772,"FAM53B"
"ILMN_1878108",-0.244577636382094,5.22094678074766,-3.82608563107082,0.000310559185478796,0.205819198214483,0.0591751963206608,NA
"ILMN_1692844",0.27285701985546,5.32105422342227,3.82166467022904,0.000315073033363608,0.205819198214483,0.0476698174655548,"TBC1D19"
"ILMN_1746164",0.354377873137841,5.54139521557293,3.81680968916099,0.000320102510759295,0.205819198214483,0.0350432850446847,"SCD5"
"ILMN_1680302",0.299668901428471,5.68087218828202,3.81515345458903,0.000321835820663252,0.205819198214483,0.0307378604527626,NA
"ILMN_1786021",0.231442824261499,6.95995678586447,3.80463619314846,0.000333054388159619,0.206337601414514,0.00342186159519198,"PRKAB2"
"ILMN_1673352",-0.252703004319617,14.3973079656517,-3.76267882087629,0.000381654674883419,0.228602235596533,-0.105137644086485,"IFITM2"
"ILMN_1685602",0.362830940716586,6.88112329312571,3.75207367437974,0.000394974645445993,0.228602235596533,-0.132471168048363,"TMEM41A"
"ILMN_1877753",-0.284270585302173,5.3644504170776,-3.74539875736161,0.000403585283524775,0.228602235596533,-0.149652852282522,NA
"ILMN_2120022",-0.295331978777231,5.81481938791929,-3.73226477171847,0.000421055570791637,0.231872963637339,-0.18341045162061,"ARL5B"
"ILMN_1871107",-0.213180906234896,5.29662630194556,-3.71952863339321,0.000438686169075553,0.235052791943861,-0.216081638524955,NA
"ILMN_1792242",0.31237507765402,6.80538652249019,3.71041532944136,0.00045173277210891,0.23567374229103,-0.239420610609653,"C8orf44"
"ILMN_1651364",0.335800890416209,6.29920621148565,3.69346240409345,0.000476995932630657,0.242472932420584,-0.282750074284714,NA
"ILMN_1753010",0.312900065315017,6.555929788265,3.66912367483385,0.000515637578838673,0.245861243580914,-0.344758199552956,"GATB"
"ILMN_2218401",-0.334474547485782,6.43821556908951,-3.6627223246725,0.000526286990371185,0.245861243580914,-0.361027863175109,"ZNF563"
