"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"ILMN_2174380",1.18004939565968,5.61829228300909,4.94093708660867,6.45671198704334e-06,0.104067942735744,2.35566660667403,"MAP3K21"
"ILMN_1880820",1.1621853671866,5.42331661843283,4.75318867579806,1.27556056453546e-05,0.104067942735744,1.88541737101912,NA
"ILMN_2262901",-1.02564226122488,6.73457447378799,-4.63555790237386,1.94407825482807e-05,0.104067942735744,1.59353525677514,"RUFY3"
"ILMN_1686735",1.20931429438161,5.5457738480896,4.61393028719276,2.09973150538702e-05,0.104067942735744,1.54012340329346,"LYPLA2"
"ILMN_1802185",0.692199860601035,5.25492244192148,4.37709064549411,4.83261891588476e-05,0.191613340014831,0.960942856508593,NA
"ILMN_2311826",0.851830401192248,6.59986248402221,4.23251411732388,7.9628841714762e-05,0.207415365721005,0.613103666950166,"USP6NL"
"ILMN_1723689",-1.08957279343335,6.31138065060525,-4.21451759939321,8.46910324300178e-05,0.207415365721005,0.570138950838807,"RANBP3"
"ILMN_2393067",1.07611316010127,5.27160065080082,4.17976295433616,9.53632425948731e-05,0.207415365721005,0.487384487086477,"ICAM4"
"ILMN_1712985",-1.02775495939499,6.23630898361494,-4.1537244832563,0.000104200119872953,0.207415365721005,0.425576074014804,"C17orf58"
"ILMN_2342630",0.882374022809933,5.31466697342842,4.15253227305926,0.000104623135294328,0.207415365721005,0.422750073485271,"ADGRL1"
"ILMN_1708858",-1.17412621889789,6.07729420616639,-4.05345247735976,0.000146224011042826,0.263535547174912,0.189147141301206,"CSNK1E"
"ILMN_1759063",0.682584426178955,5.23383824723079,4.00682695916938,0.000170944549167697,0.282414640604132,0.0801018349761433,"NOMO1"
"ILMN_1664283",-1.00368588223876,5.29060042115549,-3.97714956277095,0.000188727407198012,0.287686122334871,0.0109996397258509,"TPRN"
"ILMN_1776158",0.731528317050311,5.35278236771862,3.93953504563559,0.000213837641472063,0.287686122334871,-0.0762340691014316,NA
"ILMN_1833131",-0.837635812395864,5.28716177558165,-3.93417288505985,0.000217669197226888,0.287686122334871,-0.0886374309490083,NA
"ILMN_1672278",0.970431369192813,5.36860905754471,3.87906853933952,0.000261068690165991,0.323480423908798,-0.215624877631138,NA
"ILMN_1663347",0.581684365669697,5.05636014858666,3.84953836548521,0.000287632512518376,0.335430268275106,-0.283313652717319,"OTOF"
"ILMN_1710863",-0.785957235926046,6.69839624397012,-3.73485933311525,0.0004175480184781,0.433786743669486,-0.543684313440354,"GATAD1"
"ILMN_1657708",-1.25051923737269,6.10427776234244,-3.71532087872527,0.00044466456504745,0.433786743669486,-0.587637228479903,"MGLL"
"ILMN_2203858",0.690020754910157,5.43897772481722,3.68657830529379,0.00048763538381914,0.433786743669486,-0.652073191034733,"OR10J1"
"ILMN_1735743",0.851724841738186,5.76931184597767,3.68510456012087,0.000489942360699472,0.433786743669486,-0.655369885167504,"FBLN7"
"ILMN_1703370",-0.945905850993969,6.5837683831922,-3.68049886621413,0.000497219451951289,0.433786743669486,-0.665668041946053,"ZDHHC12"
"ILMN_1888658",0.774280987652993,5.42822523133069,3.67672551853719,0.000503258265039001,0.433786743669486,-0.674099957764868,NA
"ILMN_1677997",1.00445172040632,5.58841256547587,3.61517228957132,0.000612227524138657,0.471767356020467,-0.810984171217546,"MAZ"
"ILMN_1822220",-0.786333017447325,5.5393622689614,-3.60533974417679,0.000631596170629034,0.471767356020467,-0.832732976790148,"LINC02733"
"ILMN_2123719",0.694082079556443,5.43445531646502,3.60170026800554,0.0006389124195406,0.471767356020467,-0.840774918998302,NA
"ILMN_2390739",-0.740129324331943,6.44825968881362,-3.58401990077271,0.000675618474647342,0.471767356020467,-0.879778157478422,"ZNF3"
"ILMN_1895853",0.870285553222575,5.82435862067053,3.58175284217491,0.00068046789848748,0.471767356020467,-0.884771617908229,NA
"ILMN_1733627",-0.821550502415145,5.59408092048457,-3.57729472365531,0.00069010105042086,0.471767356020467,-0.894586006586932,"NEDD4L"
"ILMN_1800387",0.760318925871279,5.73354285995843,3.55704101515373,0.000735524331715762,0.486058995875499,-0.939087691877839,"OR4D10"
"ILMN_1671895",-0.610399312375211,6.90332240530805,-3.53502786288082,0.000788115853283838,0.495731749688884,-0.987293885620785,"ZNF613"
"ILMN_1819304",-0.899629510875114,5.68265385468867,-3.5160707926486,0.000836254055607576,0.495731749688884,-1.02867155833615,NA
"ILMN_1669565",0.881280056738235,5.61386307103206,3.50044379336274,0.000878024687663581,0.495731749688884,-1.0626851125616,NA
"ILMN_1667047",-0.852847483496705,5.47054856959048,-3.49136777826169,0.000903186774525998,0.495731749688884,-1.08239994185139,"TRPM7"
"ILMN_1694596",0.855939691812148,6.53859760163376,3.49031006661178,0.000906163305016932,0.495731749688884,-1.08469557586911,"FAR2"
"ILMN_1749868",1.00089846889806,6.5352968620077,3.48453898260191,0.00092256860754825,0.495731749688884,-1.09721394405306,"FAM171A1"
"ILMN_1660793",-0.769046537736781,6.8012573739069,-3.48362265478095,0.000925199230188585,0.495731749688884,-1.09920049998414,"PAQR4"
"ILMN_1854515",0.74470795184636,5.26416702659205,3.46017625129508,0.000994982929882915,0.519093068024442,-1.14992817798547,NA
"ILMN_1880359",0.766725753496054,5.83515725168494,3.45013898233897,0.00102635866939115,0.521732323607169,-1.17158344870614,NA
"ILMN_1692703",-0.654307067302753,5.58121730605682,-3.43916810104606,0.00106172524530152,0.526217574702567,-1.19521087904467,"CYLC1"
