"","Symbol","Obermoser_F_pvalue","Gosch_F_pvalue"
"130","BEX2",0.0186176691212869,0.00627517305580496
"131","BEX4",0.606934857972926,5.68448333034276e-07
"132","BEX4",0.0479798424631499,5.68448333034276e-07
"133","BID",0.359860536070484,3.93276528126019e-05
"134","BID",0.0243815701344033,3.93276528126019e-05
"135","BIRC2",0.0486560914393113,3.32617527748788e-08
"136","BIRC2",0.539322188951169,3.32617527748788e-08
"137","BIRC3",0.00378224656869566,2.6935031198618e-17
"138","BIRC3",0.386790657418996,2.6935031198618e-17
"139","BIRC3",0.890945836247183,2.6935031198618e-17
"140","BNIP3",0.00134273185054342,4.66968134647259e-06
"141","BOD1",0.0392568594986021,0.0031883703523812
"142","BRAT1",4.15042397641678e-07,0.00966019341850267
"143","BRI3",0.0436632672192007,1.08521704487319e-09
"144","BRIX1",0.0350101688541853,0.00429059793574747
"145","BRIX1",0.543647348302504,0.00429059793574747
"146","BST1",0.0306188388193779,3.33307503059247e-06
"147","BZW2",0.0464945915575493,0.00288776494920258
"148","C3orf62",0.0453774494712316,5.52169772184676e-10
"149","C5AR1",0.0249390277679441,3.61886616058911e-07
"150","CA4",0.0024376827471897,1.475745802438e-07
"151","CACNA1I",0.00810441724203762,1.2025412333866e-09
"152","CAMK2D",0.259731164775909,3.47053911860368e-05
"153","CAMK2D",0.00741296411910989,3.47053911860368e-05
"154","CAMKK2",0.0494035240718755,3.85476882943887e-07
"155","CAMKK2",0.440260827949638,3.85476882943887e-07
"156","CAND1",0.0313313639841997,0.000704052184966107
"157","CAP1",0.0332318585932515,2.51174478656631e-06
"158","CARD16",0.556493131536447,0.0001115966634364
"159","CARD16",0.00768682032864781,0.0001115966634364
"160","CARS2",0.0449700406774291,8.36707519825144e-08
"161","CASP4",0.0447351975294747,5.3046269375584e-07
"162","CASP4",0.274356772256729,5.3046269375584e-07
"163","CASS4",0.00181535588485684,6.46583561690416e-14
"164","CCND3",0.00307872278656345,1.93194323931629e-14
"165","CCPG1",0.00674596891484919,1.34947495407836e-05
"166","CCPG1",0.188809701815695,1.34947495407836e-05
"167","CCR2",0.00617414929791137,0.0110211379800372
"168","CCR2",0.235679461291226,0.0110211379800372
"169","CCR2",0.0732962565061625,0.0110211379800372
"170","CCR2",0.0176905996149927,0.0110211379800372
"171","CCR7",0.001679338644481,1.82420834883765e-12
"172","CCT7",0.0790361396963299,0.00864266482375572
"173","CCT7",0.0114434790128619,0.00864266482375572
"174","CCT7",0.590194282398659,0.00864266482375572
"175","CD160",0.0260239333650827,2.15549429715375e-07
"176","CD1D",0.0252018524043671,6.8232123940233e-07
"177","CD200R1",0.742472529494146,4.48610560189887e-05
"178","CD200R1",0.0413347129621142,4.48610560189887e-05
"179","CD27",0.00190936809738009,1.84426091207846e-10
"180","CD28",0.0492165506072173,2.68963895830209e-13
"181","CD28",0.000876166382413285,2.68963895830209e-13
"182","CD3D",0.0332713505812756,1.45903035746816e-08
"183","CD3D",0.138749980328386,1.45903035746816e-08
"184","CD40",0.00608050636755248,4.93626718401295e-08
"185","CD6",0.023082326700746,1.43453088772535e-11
"186","CD69",0.00649544843330297,1.42600979104618e-06
"187","CD69",0.623053501663977,1.42600979104618e-06
"188","CD79B",0.0511424046716374,2.44141906936391e-10
"189","CD79B",0.015192521343244,2.44141906936391e-10
"190","CD79B",0.0950655985969133,2.44141906936391e-10
"191","CD83",1.74609274019877e-05,1.27429402753231e-06
"192","CD83",0.00372920904621351,1.27429402753231e-06
"193","CDA",0.0028324742246882,8.74718254341691e-09
"194","CDK19",2.46383285261955e-05,6.28526341994733e-14
"195","CDK6",0.0103144076178283,0.0002533780322513
"196","CEACAM1",0.00333180832171144,8.00792041723788e-08
"197","CEACAM1",0.000454486212889503,8.00792041723788e-08
"198","CEACAM1",0.00221627522612197,8.00792041723788e-08
"199","CEACAM3",0.0109753472682692,2.41995768776911e-06
"200","CEACAM4",0.0003870443459752,1.11769480830279e-09
"201","CEBPD",0.0128462143053469,7.81622061754851e-16
"202","CEBPG",0.048570924691263,0.0135567167627751
"203","CENPB",0.0370811785649593,0.00129370996316828
"204","CEP19",0.0191935785341213,3.12620289212068e-09
"205","CEP19",0.00470194746193361,3.12620289212068e-09
"206","CEP19",0.639436026810777,3.12620289212068e-09
"207","CEP63",0.00211401494970251,5.61011564550743e-09
"208","CEP63",0.815185901088461,5.61011564550743e-09
"209","CEP63",0.603051666577954,5.61011564550743e-09
"210","CFLAR",0.0107737926090284,2.73751174587718e-09
"211","CHD6",0.233383458286377,1.45806954667475e-07
"212","CHD6",0.00812314418956048,1.45806954667475e-07
"213","CHMP2A",0.106353446949648,3.33499005448614e-06
"214","CHMP2A",0.0089457976800348,3.33499005448614e-06
"215","CHMP2A",0.499042839369422,3.33499005448614e-06
"216","CHPT1",0.0476759094381702,7.84490755736432e-08
"217","CHPT1",0.169017750394915,7.84490755736432e-08
"218","CHST15",0.00121623025594452,1.98886918302011e-11
"219","CHUK",0.000157869786479536,5.23642703516965e-07
"220","CIRBP",0.0104009745288866,4.52866622421873e-05
"221","CISD2",0.0160159251525397,4.73771818043425e-06
"222","CKLF",0.00153569031924657,8.16053649310302e-09
"223","CKLF",0.00474273958330173,8.16053649310302e-09
"224","CLEC4C",0.0300725704632733,2.39679066885917e-06
"225","CLEC4C",0.000881879309865977,2.39679066885917e-06
"226","CLEC4D",0.00889859262566673,1.31596137667396e-08
"227","CLEC4E",0.0109037055510369,1.67295388212326e-15
"228","CLIP1",0.0134456505965594,1.55915380850308e-06
"229","CLIP1",0.947194184737563,1.55915380850308e-06
"230","CLIP1",0.372673927067794,1.55915380850308e-06
"231","CLN5",0.0380119536836755,1.14956489455471e-06
"232","CMTM2",8.18759265785703e-06,8.33783062917775e-08
"233","CNPY4",0.0428876984096408,0.000942980183817307
"234","COG8",0.000741444918200643,0.0105186150910814
"235","COQ5",0.0482090307433337,0.0428730150422406
"236","CORO1C",0.0499611609026445,9.38369665772704e-10
"237","COTL1",0.0302724479178946,3.12379714739856e-07
"238","CPD",0.00641373141095715,1.93496684763701e-12
"239","CPEB2",0.0312180599795416,1.65344066818916e-08
"240","CPEB2",0.702810211173188,1.65344066818916e-08
"241","CPQ",0.00509733972387947,5.42124732375421e-10
"242","CPQ",0.0154117795390509,5.42124732375421e-10
"243","CR1",0.0504734435155963,3.70891402761538e-07
"244","CR1",0.00498343122770846,3.70891402761538e-07
"245","CR1",0.0271259688744869,3.70891402761538e-07
"246","CR1",0.105254090321202,3.70891402761538e-07
"247","CREB5",0.00426862885716634,7.11255870793643e-07
"248","CREB5",0.00457631109769812,7.11255870793643e-07
"249","CREBBP",0.0489247991302158,2.66262539190737e-08
"250","CREBBP",0.950412090739934,2.66262539190737e-08
"251","CREBZF",0.00786599612001895,9.6760269167283e-08
"252","CRISPLD2",1.2606782733128e-08,8.06194884405745e-17
"253","CRK",0.00370419489225899,1.96752306723979e-10
"254","CRK",0.00886917979906037,1.96752306723979e-10
"255","CRK",0.181857399989335,1.96752306723979e-10
"256","CSAD",0.237383615318224,3.27714335079608e-08
"257","CSAD",0.0383659597386181,3.27714335079608e-08
"258","CSF2RA",0.362730856216271,1.24415494390583e-05
"259","CSF2RA",0.00953859959671274,1.24415494390583e-05
"260","CSF2RA",0.0174205734639087,1.24415494390583e-05
"261","CSF3R",0.0164759659863972,7.40729867219361e-09
"262","CSF3R",0.0156854928277345,7.40729867219361e-09
"263","CSNK1D",0.316228557077886,1.54708064839551e-06
"264","CSNK1D",0.00562103893236269,1.54708064839551e-06
"265","CSNK1E",0.933883453129104,1.87669920836868e-05
"266","CSNK1E",0.399646674586917,1.87669920836868e-05
"267","CSNK1E",6.99036045743531e-05,1.87669920836868e-05
"268","CSTA",0.0126025448653833,7.48648872970209e-07
"269","CSTF2T",0.0256596631110706,0.0240344409270465
"270","CSTF3",0.736502876887793,0.000635295999422933
"271","CSTF3",0.837833620361791,0.000635295999422933
"272","CSTF3",0.208268333589014,0.000635295999422933
"273","CSTF3",0.0342015868098377,0.000635295999422933
"274","CTBP2",0.0866261941884702,3.00546943424654e-11
"275","CTBP2",0.00247110408785476,3.00546943424654e-11
"276","CTLA4",0.0151059527369564,0.0193293789610883
"277","CTLA4",0.425556489473262,0.0193293789610883
"278","CTLA4",0.685636537154177,0.0193293789610883
"279","CTNNAL1",0.195991402133181,2.85111272640457e-09
"280","CTNNAL1",0.0172276748195037,2.85111272640457e-09
"281","CTSS",0.0127964522627795,0.000483103475062207
"282","CXCR1",0.00193638790676729,1.093855097065e-08
"283","CXCR2",0.0116915867277705,8.78305436486823e-10
"284","CYB5R1",0.0370960038751596,0.000312864222205287
"285","CYBRD1",0.00236649117871763,5.98984763709691e-08
"286","CYBRD1",0.0111603737604019,5.98984763709691e-08
"287","CYCS",0.495043835245712,0.0100000656916331
"288","CYCS",0.0132242567996707,0.0100000656916331
"289","CYFIP1",0.131201521725496,0.0372590021385783
"290","CYFIP1",0.720680876821741,0.0372590021385783
"291","CYFIP1",0.00444395290736649,0.0372590021385783
"292","CYFIP2",0.00223470457047931,1.34729802984016e-05
"293","CYFIP2",0.246365293105164,1.34729802984016e-05
"294","CYTH2",0.00610839033881694,0.000866936189711669
"295","CYTH2",0.797048578388969,0.000866936189711669
"296","DAAM1",0.209090624275747,0.0481992207227855
"297","DAAM1",0.0325957323659353,0.0481992207227855
"298","DAPK2",0.00182174975759243,6.25071990922185e-08
"299","DCAF6",0.194286392372841,1.71387147054607e-08
"300","DCAF6",0.0399064959462593,1.71387147054607e-08
"301","DCAF6",0.138012091815238,1.71387147054607e-08
"302","DCAF6",0.0112367700611321,1.71387147054607e-08
"303","DDHD2",0.0308286665633194,1.1466134514555e-06
"304","DDHD2",0.566804323180398,1.1466134514555e-06
"305","DDIT4",4.22270338448778e-09,7.13565143656806e-21
"306","DDX39A",0.00718338893444408,0.0326500652572272
"307","DDX47",0.0130023275778169,0.00657988256916597
"308","DDX47",0.472830819199026,0.00657988256916597
"309","DDX54",0.0185792952886215,3.31103298663031e-05
"310","DDX55",0.0429136128062544,0.000386102383229521
"311","DEF8",0.808964349620032,5.35057774859959e-05
"312","DEF8",0.838294188891959,5.35057774859959e-05
"313","DEF8",0.0087538227889965,5.35057774859959e-05
"314","DEGS1",0.00756878753196176,0.00467108100810518
"315","DEGS1",0.567450765300836,0.00467108100810518
"316","DENND3",0.00380775022716135,1.09912155340532e-07
"317","DET1",0.00215920640484835,3.1298816871732e-06
"318","DET1",0.0107336954325733,3.1298816871732e-06
"319","DGAT2",0.00145684344883372,3.11212164890041e-06
"320","DHRS9",0.00747838101806725,1.87966765662967e-05
"321","DHRS9",0.0512609924876997,1.87966765662967e-05
"322","DHRS9",0.0285933275970427,1.87966765662967e-05
"323","DHRS9",0.473085248586833,1.87966765662967e-05
"324","DHX33",0.0303982059996188,0.00586814506698012
"325","DHX40",0.269044690814767,0.00100545740873705
"326","DHX40",0.00548677877472765,0.00100545740873705
"327","DHX40",0.065138935362059,0.00100545740873705
"328","DICER1",0.243655383352549,5.00498157472717e-09
"329","DICER1",0.797142390144875,5.00498157472717e-09
"330","DICER1",0.0478839652074613,5.00498157472717e-09
"331","DICER1",0.903357150515373,5.00498157472717e-09
"332","DMTN",0.0184390114302997,9.37340707459447e-06
"333","DNAJB12",0.0337783607415513,2.64081087050856e-06
"334","DNAJB12",0.341121400646257,2.64081087050856e-06
"335","DNAJB12",0.533952733223092,2.64081087050856e-06
"336","DNAJB12",0.124477746691149,2.64081087050856e-06
"337","DNAJB6",0.179220156321434,6.40648448465608e-15
"338","DNAJB6",0.0376570669695772,6.40648448465608e-15
"339","DNAJB6",0.500732971728952,6.40648448465608e-15
"340","DNAJC10",0.00600281189117849,1.71963293640906e-06
"341","DNAJC10",0.356797224219626,1.71963293640906e-06
"342","DNM3",0.0113237725149517,8.51814360725965e-08
"343","DNMT1",0.00605618989980639,0.000116985467693792
"344","DNPH1",0.0185813369133455,0.000198338994505678
"345","DOCK10",0.00186340123225848,6.2513034405751e-11
"346","DOCK5",0.000514021894511112,3.1764135065742e-10
"347","DPAGT1",0.00136225999742546,0.0395367839035645
"348","DPAGT1",0.273806832140389,0.0395367839035645
"349","DPEP2",0.0213803810531399,0.00857513346228098
"350","DPH3",0.0436848230240071,6.01064810485413e-07
"351","DPH3",0.0747398140967818,6.01064810485413e-07
"352","DPH3",0.121782704423783,6.01064810485413e-07
"353","DPH5",0.00644254461600328,0.00286698192511086
"354","DPH5",0.0607521623299761,0.00286698192511086
"355","DPP4",0.0318336513369331,7.66579330537591e-06
"356","DRAM1",0.00270679351310338,0.000309838527099783
"357","DUSP1",0.0118150459002524,6.06849581166225e-16
"358","DYNLT1",0.00118266961796027,1.0737179937253e-06
"359","DYRK2",0.0651257080070936,4.8353753513689e-09
"360","DYRK2",0.004707772491426,4.8353753513689e-09
"361","DYRK2",0.187842262938468,4.8353753513689e-09
"362","DYRK2",0.0359376691480817,4.8353753513689e-09
"363","DYSF",0.000771295183662057,1.85037127790083e-06
"364","EBF1",0.0263460599871944,3.59060477911862e-05
"365","ECE1",0.0468924235074174,4.02332526048159e-08
"366","ECHDC2",0.0129441787850455,0.000577158011759666
"367","EEF1B2",0.0749638399393199,5.96228124294929e-05
"368","EEF1B2",0.713411161092354,5.96228124294929e-05
"369","EEF1B2",0.472423113145536,5.96228124294929e-05
"370","EEF1B2",0.0185337008741833,5.96228124294929e-05
"371","EEF1B2",0.0990359581827938,5.96228124294929e-05
"372","EEF2",0.0283479869928616,0.044147098097922
"373","EGLN1",0.8141095761785,5.07501351779987e-07
"374","EGLN1",0.000673172600069074,5.07501351779987e-07
"375","EIF3F",0.0490818714231462,0.00012810365418686
"376","EIF3F",0.06065464086924,0.00012810365418686
"377","ELP2",0.0266666502048711,6.90362845784718e-08
"378","EMG1",0.0270709367623561,2.20921281712699e-05
"379","ENTPD1",0.0453179719901453,7.81767497614803e-08
"380","EPB42",0.0214704800474409,0.00341889129654941
"381","EPHA4",0.00124004831889537,7.75104992199762e-09
"382","ESYT1",0.0108832293632641,6.34194237124484e-10
"383","ESYT2",0.00197173449422207,8.1901666673074e-07
"384","EVI2B",0.282538646081432,0.000164970449023651
"385","EVI2B",0.0413079733182798,0.000164970449023651
"386","EVL",0.00130111659948025,9.31244931160405e-09
"387","EXOC6",0.549756975029126,9.10599521585204e-11
"388","EXOC6",0.00245616730634571,9.10599521585204e-11
"389","F2R",0.399797863939828,2.71836367344089e-09
"390","F2R",0.00946478347396186,2.71836367344089e-09
"391","F5",0.00746898761967703,0.00211008527118463
"392","FAM131A",0.00151635714395332,5.90961656511928e-06
"393","FAM174A",0.00653569717386608,1.3567666546395e-05
"394","FAM174A",0.482217857457236,1.3567666546395e-05
"395","FAM177A1",0.126450145319239,0.00295407657095177
"396","FAM177A1",0.253305163947881,0.00295407657095177
"397","FAM177A1",0.0314266888417025,0.00295407657095177
"398","FAM210B",0.0315816634442096,1.4590851714573e-08
"399","FAM3C",0.386360999450441,2.87086888274138e-10
"400","FAM3C",0.0147767877641981,2.87086888274138e-10
"401","FAM91A1",0.312934148718854,1.70501464240216e-06
"402","FAM91A1",0.00148500351824068,1.70501464240216e-06
"403","FAR2",0.0452098931908122,1.59132107944074e-07
"404","FAR2",0.0164089334685317,1.59132107944074e-07
"405","FARS2",0.0301687178136214,9.19111226285282e-07
"406","FBL",0.0131778526882688,0.000296719853045053
"407","FBXL12",0.0447056476210505,6.4446173477186e-05
"408","FBXL5",0.15393831220727,6.13409704286139e-07
"409","FBXL5",0.0361000558255482,6.13409704286139e-07
"410","FBXO21",0.334538403996233,2.05472723065642e-08
"411","FBXO21",0.0152502541752418,2.05472723065642e-08
"412","FCGR2A",0.0137311527181988,1.98322033515709e-07
"413","FCGR2A",0.156791995166627,1.98322033515709e-07
"414","FCGR2A",0.168527448299017,1.98322033515709e-07
"415","FCGR3B",0.000292549196984571,7.98558528844617e-09
"416","FCGR3B",0.142739935369257,7.98558528844617e-09
"417","FCHO2",0.0135594673074654,1.94606993722541e-10
"418","FCRL3",0.699166697622256,5.52146688421601e-06
"419","FCRL3",0.0309741893262996,5.52146688421601e-06
"420","FEZ1",0.00920611233162263,0.0143562572849805
"421","FEZ1",0.752594483644727,0.0143562572849805
"422","FGR",0.192056816672256,3.23126283482373e-09
"423","FGR",0.0369453891900286,3.23126283482373e-09
"424","FH",0.0188011108660092,0.00247449947849685
"425","FHIT",0.00233786250631812,1.45587481352018e-06
"426","FKBP4",0.0188060820194138,2.15427362346999e-07
"427","FKBP5",2.10487231290249e-07,7.90370296165198e-17
"428","FLI1",0.0253675850504477,2.11316946931892e-10
"429","FLOT1",0.00031062949437096,9.19284385062952e-06
"430","FLT3LG",0.000242582204012997,2.90861035895792e-12
"431","FOXP1",0.4462281887137,7.56201578766132e-10
"432","FOXP1",0.0141872133487135,7.56201578766132e-10
"433","FOXP1",0.940911464451271,7.56201578766132e-10
"434","FOXP1",0.646201978581055,7.56201578766132e-10
"435","FPR1",0.00681015245466023,1.04917097453712e-08
"436","FRAT1",0.0242914218383385,4.61366925220234e-09
"437","FRAT1",0.00327552497047077,4.61366925220234e-09
"438","FRAT2",0.00181742693621494,3.38894043292468e-07
"439","FRMD3",0.0332060887433311,0.00101095006095912
"440","FTL",0.131909619577799,1.62286905096356e-09
"441","FTL",0.0417978495116111,1.62286905096356e-09
"442","FTO",0.011099947010841,7.48559037605811e-05
"443","FXYD5",0.0530068468074788,8.14318951746952e-06
"444","FXYD5",0.0335709925447925,8.14318951746952e-06
"445","FXYD5",0.878325552161375,8.14318951746952e-06
"446","G6PD",0.0138676137255262,1.65380009628923e-08
"447","G6PD",0.600292032920825,1.65380009628923e-08
"448","GAB3",0.00416899134032554,5.90489518450735e-10
"449","GABARAPL1",0.00175116151143213,1.77960508122964e-14
"450","GADD45B",0.00343343507871707,0.0429685953864829
"451","GALNT10",0.0101407953219402,2.16157499048842e-07
"452","GALT",0.0194027576093886,1.06561109343997e-09
"453","GALT",0.0862508611135002,1.06561109343997e-09
"454","GAS2L1",0.0069872653357988,0.0370636911178881
"455","GCA",0.00879501778807832,7.28309475515405e-08
"456","GGA1",0.295682606088504,0.0490539730573559
"457","GGA1",0.511754761566714,0.0490539730573559
"458","GGA1",0.0449331795034795,0.0490539730573559
"459","GGA1",0.000679767957800634,0.0490539730573559
"460","GGA2",0.0258539702271749,1.78896886741318e-09
"461","GIMAP1",0.021108335749501,5.0169093919028e-09
"462","GIMAP7",0.64244220503026,2.1979004613963e-11
"463","GIMAP7",0.0271826090055981,2.1979004613963e-11
"464","GLIPR2",0.0159211143145457,1.74937341892621e-07
"465","GLUL",0.191223268986754,1.19053760058296e-09
"466","GLUL",0.0316336037384238,1.19053760058296e-09
"467","GLUL",0.874588426058847,1.19053760058296e-09
"468","GPAA1",0.0184088089586449,0.0104566209127924
"469","GPR108",0.0284274071942081,0.000139773856852703
"470","GPR18",0.000791708770829451,1.39642454090454e-09
"471","GPR27",0.00994656228365485,8.54103243739491e-08
"472","GTPBP10",0.581238226370096,0.00125816967439235
"473","GTPBP10",0.0456220922860301,0.00125816967439235
"474","GTPBP3",0.0406537190704502,1.84288893107377e-06
"475","GTPBP3",0.317931540229471,1.84288893107377e-06
"476","GTPBP6",0.00238402135628517,7.21963526710712e-06
"477","GZMB",0.00261605284666885,1.93258663200078e-08
"478","HAL",4.28237421744488e-05,6.16236626774074e-14
"479","HAL",0.00207779456275057,6.16236626774074e-14
"480","HAPLN3",0.044473222220224,3.65591606749991e-10
"481","HAUS2",0.0296690295607295,0.0477652858927102
"482","HBP1",0.0516195228472932,1.12613801739571e-07
"483","HBP1",0.0194151558447376,1.12613801739571e-07
"484","HCG27",0.0382152331626892,2.56649670413057e-10
"485","HDDC2",0.0450886845124879,0.0383334950407233
"486","HECW2",0.0406147973874388,9.1534925779933e-13
"487","HIPK3",0.124369848176822,6.22106456024562e-07
"488","HIPK3",0.00245080472117662,6.22106456024562e-07
"489","HK2",0.0228856612867712,0.000947498732672867
"490","HK2",0.826290894023287,0.000947498732672867
"491","HLX",0.470800320695702,1.1775395200358e-05
"492","HLX",0.0113660302303273,1.1775395200358e-05
"493","HMGA1",0.0231089238195583,0.0185386276533349
"494","HMGA1",0.00234557409866834,0.0185386276533349
"495","HMGA1",0.246751458646427,0.0185386276533349
"496","HMGB2",0.140695886265193,0.000175423722843302
"497","HMGB2",0.0218570732898847,0.000175423722843302
"498","HMGCR",0.0155873049016795,4.29807894677337e-07
"499","HNRNPA1",0.400952473083849,2.90051644502215e-08
"500","HNRNPA1",0.880624684117999,2.90051644502215e-08
"501","HNRNPA1",0.892069409932082,2.90051644502215e-08
"502","HNRNPA1",0.0463534037404528,2.90051644502215e-08
"503","HNRNPA1",0.359456510814179,2.90051644502215e-08
"504","HNRNPA1",0.572938594043699,2.90051644502215e-08
"505","HNRNPA1",0.177016072207554,2.90051644502215e-08
"506","HNRNPA1",0.703887885799267,2.90051644502215e-08
"507","HNRNPA1",0.254068323880944,2.90051644502215e-08
"508","HNRNPA1",0.362704140614851,2.90051644502215e-08
"509","HNRNPDL",0.125775973626715,1.08409671609472e-11
"510","HNRNPDL",0.0102339311806862,1.08409671609472e-11
"511","HOMER3",0.0116948716405656,5.47224022408585e-05
"512","HP1BP3",0.0325841325409991,0.000822519360828839
"513","HPSE",0.00137208741264553,1.88932391874966e-07
"514","HPSE",0.447045915444263,1.88932391874966e-07
"515","HSDL2",0.0159205048603599,3.28153897734892e-10
"516","HSH2D",0.00180194114340775,3.03027830063866e-07
"517","HSP90AB1",0.0296706950196315,1.46548146169743e-05
"518","HSPA1A",0.0484782469055815,1.16136992078124e-07
"519","HSPA6",0.00764349317773695,1.77681675103495e-08
"520","HSPA6",0.0181433048253303,1.77681675103495e-08
"521","HSPH1",0.0461298535476474,1.37563168497835e-08
"522","ICAM2",0.0323692116986966,3.82630292006431e-05
"523","ICAM3",0.0027288360578235,2.54658466666152e-09
"524","IDNK",0.0127546068136973,0.000152628561375152
"525","IDS",0.523320258740225,4.42789827489641e-08
"526","IDS",0.0701428218571802,4.42789827489641e-08
"527","IDS",0.0283448136767487,4.42789827489641e-08
"528","IER3",2.38088897769421e-05,8.94366871898165e-09
"529","IFITM2",0.000884025977454668,0.000190136570848167
"530","IFNAR1",0.0132827653755938,9.06405562508467e-07
"531","IFNGR2",0.00928800648397796,3.5504890112966e-08
"532","IFRD1",0.00213629837025128,5.15328135514791e-10
"533","IFRD1",0.0588596582583438,5.15328135514791e-10
"534","IFT27",0.00968638194562792,0.0296461338823878
"535","IGF2R",0.000178741065427407,4.55848601818924e-12
"536","IKBIP",0.000316568514473034,4.2748275670064e-10
"537","IKBIP",0.0343600307423014,4.2748275670064e-10
"538","IKBIP",0.00719826952244242,4.2748275670064e-10
"539","IL13RA1",0.00120805367745996,2.28314376933026e-13
"540","IL15",0.0527058165499661,0.0359046724275842
"541","IL15",0.964143196941572,0.0359046724275842
"542","IL15",0.00247359397817781,0.0359046724275842
"543","IL18R1",0.000394439205657908,6.04382400438731e-09
"544","IL1B",0.0357432439491566,2.76634856656354e-08
"545","IL1R2",1.47171183021464e-05,5.39177662771762e-13
"546","IL1R2",0.00740758573801979,5.39177662771762e-13
"547","IL1RAP",0.156713396217939,2.09733176556688e-10
"548","IL1RAP",0.0335001418167867,2.09733176556688e-10
"549","IL1RN",0.232464305965484,0.00821977968579869
"550","IL1RN",0.00748064822880153,0.00821977968579869
"551","IL6R",0.0117063759134406,1.05621637339631e-09
"552","IL6R",0.114310391296732,1.05621637339631e-09
"553","IMP3",0.00186567689190967,0.000734733045516105
"554","ING5",0.8878980546521,1.73890240809192e-05
"555","ING5",0.552618651843467,1.73890240809192e-05
"556","ING5",0.125535954904503,1.73890240809192e-05
"557","ING5",0.031803482220209,1.73890240809192e-05
"558","ING5",0.00537805556291782,1.73890240809192e-05
"559","IPO9",0.0237231009890518,0.000174815337971076
"560","IQSEC1",0.00833325377131675,1.13883276808911e-06
"561","IRAK3",4.69903098631843e-06,2.83270614298869e-09
"562","IRAK3",0.00381528442214336,2.83270614298869e-09
"563","IRF2",0.420082981013298,5.58103245820204e-07
"564","IRF2",0.0267334287684627,5.58103245820204e-07
"565","IRF2BP2",0.887913873708741,2.05830865485177e-05
"566","IRF2BP2",0.00337929434940351,2.05830865485177e-05
"567","IRS2",0.0025128738485092,7.49797612711928e-12
"568","ISY1",0.00373009773690828,0.0150829955780264
"569","ISY1",0.0373744462398584,0.0150829955780264
"570","ISY1",0.832102008636977,0.0150829955780264
"571","ITGAM",0.00952032251110402,1.67276255835183e-06
"572","ITGB7",0.0369033778008099,1.91613421679108e-10
"573","ITK",0.000929467225774442,1.98338014352084e-11
"574","ITM2A",0.884579320294471,7.48286883914512e-10
"575","ITM2A",0.0336215002605979,7.48286883914512e-10
"576","ITPKB",0.0305441166130418,1.58357795467813e-06
"577","ITPRIP",0.0478821467890645,6.82682665627931e-09
"578","IVNS1ABP",0.208876985128893,3.40535328602221e-11
"579","IVNS1ABP",0.0018754733322428,3.40535328602221e-11
"580","JARID2",0.00209651574034744,1.45007667650923e-07
"581","JUNB",0.00719024740879644,1.91285082670724e-05
"582","KAT2A",0.0401310257762181,2.31027091772061e-06
"583","KCNJ15",0.385368089328076,2.00921533299217e-08
"584","KCNJ15",0.00089484059113141,2.00921533299217e-08
"585","KCNJ15",0.000447750159958806,2.00921533299217e-08
"586","KCTD15",0.0349709769844626,0.0426133245105874
"587","KDM5B",0.0483089292122875,0.000161415226224143
"588","KDSR",0.00504276855704268,3.15404506311397e-06
"589","KDSR",0.268366021812559,3.15404506311397e-06
"590","KIAA0319L",0.021337524057157,2.78021931525004e-05
"591","KIAA0319L",0.0303949412957008,2.78021931525004e-05
"592","KIR2DL4",0.041659021528991,0.000192750155088947
"593","KIR2DL4",0.0261062228117544,0.000192750155088947
"594","KLF10",0.00720768449161199,0.0203497212022604
"595","KLF10",0.669923375032001,0.0203497212022604
"596","KLF10",0.0205202744722509,0.0203497212022604
"597","KLF12",0.0226010020070396,1.56169193209276e-10
"598","KLF12",0.863085004134141,1.56169193209276e-10
"599","KLF4",0.00602667102889197,0.00217035983968894
"600","KLF9",2.00331809399178e-05,7.46006348216179e-09
"601","KLHL2",0.0126972166255805,7.06042160619099e-10
"602","KLHL8",0.00011381072877156,8.46516662296995e-09
"603","KLHL8",0.320405011476689,8.46516662296995e-09
"604","LAIR1",0.116700796011893,7.27483495087045e-06
"605","LAIR1",0.00618350537595554,7.27483495087045e-06
"606","LAMP2",0.107464165603733,1.57036493604905e-08
"607","LAMP2",0.182163780731422,1.57036493604905e-08
"608","LAMP2",0.000135021525400466,1.57036493604905e-08
"609","LAMP2",0.12717520151129,1.57036493604905e-08
"610","LAMP2",0.00208444656467483,1.57036493604905e-08
"611","LAMP2",0.00381845944390233,1.57036493604905e-08
"612","LAMTOR3",0.00480521848678037,3.00750320776253e-06
"613","LAMTOR4",0.0037615762478653,6.23131664064062e-05
"614","LAT",0.00249080764411702,1.38920264778101e-08
"615","LAT",0.253179483586309,1.38920264778101e-08
"616","LAT",0.694798698501434,1.38920264778101e-08
"617","LAT2",0.00700882555801832,1.57398089824521e-06
"618","LAT2",0.00226651326313735,1.57398089824521e-06
"619","LAT2",0.055186298935169,1.57398089824521e-06
"620","LBH",0.00639214907730593,0.0121959250372807
"621","LBH",0.273959376104151,0.0121959250372807
"622","LBH",0.034578108372014,0.0121959250372807
"623","LBH",0.950657448315625,0.0121959250372807
"624","LBR",0.0182088556098614,1.57065811311511e-09
"625","LBR",0.0166019857032794,1.57065811311511e-09
"626","LCK",0.0372027815220697,1.18389268038266e-09
"627","LCK",0.161067027735106,1.18389268038266e-09
"628","LCK",0.22167160558423,1.18389268038266e-09
