"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ERMARD",-0.365289046414165,3.86291125424128,-4.20220976533802,7.78910412192394e-05,0.658736718220859,-1.63659973094147
"UBTD2",0.477012413487725,3.11211193122754,4.1932245187452,8.03876646800731e-05,0.658736718220859,-2.2027470008265
"EFCAB6",-1.65081309535846,-1.4013591449004,-3.76198920283598,0.000350358741032974,0.999974169161724,-4.32543721044036
"TGFB2",-1.00932024101696,0.156024870747268,-3.74045252170557,0.000376230152162469,0.999974169161724,-4.02482273691976
"HIST1H4J",1.27292567981171,-0.292643820913453,3.50891324176372,0.00079747307546435,0.999974169161724,-4.18492143180897
"LOC102724296",0.745914370369343,2.1056124308164,3.48584481069334,0.000858153202783286,0.999974169161724,-3.51920758411308
"RELN",2.45871766063816,-1.76692456656427,3.45430625877107,0.000948221248799283,0.999974169161724,-4.44698684250562
"THAP8",0.722078481394157,1.40920329572846,3.43032726317051,0.00102261211334267,0.999974169161724,-3.76630498501458
"LOC101927777",-0.672805930782734,1.21074013364284,-3.41097022071517,0.00108665559211442,0.999974169161724,-3.75103052550093
"SNORA65",-1.82072639630435,-0.977306411083055,-3.32309291448857,0.00142805348247719,0.999974169161724,-4.34078006409269
"ESF1",-0.44098812970703,2.7241525769148,-3.29501838534369,0.00155690466154094,0.999974169161724,-3.2031617160712
"NCS1",1.40462144118824,-0.473423510610896,3.24678249269816,0.00180416467298592,0.999974169161724,-4.30725959634844
"TMEM249",-1.16540226711698,-0.574798649931624,-3.24619005155801,0.00180741914183724,0.999974169161724,-4.27958204925832
"GTSF1",-1.18729344699222,-0.349399147480179,-3.23662951838644,0.00186070642900707,0.999974169161724,-4.24246848148696
"RPL23AP82",-0.667933636803355,1.03904880893563,-3.20323648881844,0.00205862330489901,0.999974169161724,-3.8887654808394
"MIR6804",-1.44603166773992,-1.09043482499693,-3.2005944411813,0.00207509698924383,0.999974169161724,-4.36645112169648
"NAP1L5",0.94055932887753,0.547189272359424,3.17533847020422,0.00223892913632801,0.999974169161724,-4.12054319077333
"HIST1H2AD",1.54872599008151,-1.23324257797083,3.17395129895269,0.0022482694616282,0.999974169161724,-4.39150139062103
"ACOT13",0.424695519870637,2.85203251457359,3.14954035556946,0.00241872442526347,0.999974169161724,-3.34699367734149
"PAGE2B",1.25808217943285,-0.175324001747541,3.11945969779893,0.00264539193702825,0.999974169161724,-4.30491696030986
"SEMA3G",-1.17815856461522,0.236255564904397,-3.1083485539851,0.00273402437624999,0.999974169161724,-4.16830328383214
"CCDC23",-0.462871420316529,3.00785075778028,-3.10618484888731,0.00275160334378624,0.999974169161724,-3.34953740196154
"CHRNB1",0.456813917502925,2.40917635050068,3.1054326296015,0.00275773940384521,0.999974169161724,-3.54543017940203
"LOXL2",-0.618033722427272,1.95306101312808,-3.06329693129506,0.00312256836265457,0.999974169161724,-3.73947996662589
"THAP2",0.385282660710195,2.78367631413654,3.06175977383658,0.00313669181399979,0.999974169161724,-3.40005024865355
"LEAP2",-1.09951153082084,-0.401234348124222,-3.02463072036533,0.00349644908137527,0.999974169161724,-4.29631241386134
"SNORD35A",-0.837651468197231,0.305466599097711,-3.02166652511821,0.00352676495051721,0.999974169161724,-4.16901179706911
"C4orf50",-2.00998052215187,-1.30442391856028,-3.01411126889115,0.00360514389554568,0.999974169161724,-4.42462940706529
"LOC102724518",-1.60862082577386,-1.53117269772213,-2.9891133247666,0.00387616165303413,0.999974169161724,-4.43859859333249
"ZFP64",0.360826247212497,3.39186126421391,2.98025903941272,0.00397660817726737,0.999974169161724,-3.2466389269726
"TTC4",-1.37965150185773,-1.09437276950641,-2.96225911843135,0.00418829256976446,0.999974169161724,-4.40862892518011
"LOC100505761",-0.314241224565852,3.5251970871336,-2.94967187108844,0.00434247723820168,0.999974169161724,-3.22063806850173
"RP5.1180C10.2",-0.363807416018871,3.10571323642231,-2.93360349294638,0.00454694396074014,0.999974169161724,-3.41740450310066
"C16orf52",-0.296053229434219,3.88585154361684,-2.93323489797958,0.0045517371361207,0.999974169161724,-3.1338935586441
"LOC730257",1.01430303672462,0.493272741493696,2.90940387679762,0.00487174488103106,0.999974169161724,-4.2459344665358
"POLG2",-0.309987921283867,3.56115185614338,-2.89555541173828,0.00506713322609432,0.999974169161724,-3.28271352136673
"ZNF547",-0.628357161189513,1.19617320342712,-2.88627374893751,0.00520211295944395,0.999974169161724,-4.03234681719712
"DCST2",0.918783762790615,0.321598518843148,2.88239543523301,0.00525949097638526,0.999974169161724,-4.22275578041327
"DNAJC24",0.292948754025616,3.59843640102453,2.8715583728515,0.00542293157834372,0.999974169161724,-3.29832357445722
"LOC101929609",-0.900041292401601,-0.153067805398921,-2.85725150902974,0.00564588009415652,0.999974169161724,-4.29761383049171
"LOC101928077",1.09994258510024,-0.605906847170197,2.83571668997937,0.00599743181467132,0.999974169161724,-4.38864251869747
"CLEC3B",-0.984789499561254,-0.0908884634565914,-2.83366171153791,0.00603201141325005,0.999974169161724,-4.27900513549595
"LOC102724745",-1.06407154443925,-0.386080589211094,-2.82837571714961,0.00612180498075247,0.999974169161724,-4.30681226441309
"MIR589",-1.42267484103494,-1.54354990091299,-2.82753490129771,0.00613620085153581,0.999974169161724,-4.44574985762508
"LOC101927245",-1.39495495050333,-1.39889297684058,-2.8267460256525,0.00614973575528941,0.999974169161724,-4.41553869592735
"SYNE4",-0.791386531892451,0.286879474531609,-2.82098424205918,0.00624942792942275,0.999974169161724,-4.25524767962718
