"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LINC01061",0.0838262994916609,1.82258533286796,0.709608124790873,0.480342158150165,0.602003872380971,-5.8250055532243
"SUSD2",0.100674395647496,0.731912531593168,0.709589987346784,0.48035333748763,0.602003872380971,-5.56745780350995
"LOC101926907",-0.108322651584496,0.131070093414793,-0.709540907951722,0.480383589175565,0.602003872380971,-5.43357435274888
"ARMC5",-0.0426838137334598,3.67965461989353,-0.709387015754981,0.480478452535982,0.602076715239101,-6.25974745918867
"FBXO34",0.0260090572014469,5.17604529967727,0.709193732548047,0.48059761237012,0.602179989994947,-6.46703131132891
"REREP3",0.120987866704358,0.375469007844946,0.708828065914329,0.480823092247254,0.602416455839786,-5.4950286750857
"NDUFAF4P1",-0.102884325687909,0.0815780323299,-0.70862629037605,0.480947537674524,0.602526310575429,-5.4375364262951
"SLC46A3",-0.0272307519453912,4.83789838172922,-0.708027719907801,0.481316812526472,0.602942844951184,-6.44135810405303
"FLJ37035",-0.132376742637404,-0.543837080462613,-0.707862120437182,0.481419003313517,0.602998050095173,-5.26338539284833
"CDK9",-0.0199709523386211,6.13495114021737,-0.707837062765638,0.481434467355869,0.602998050095173,-6.49402099412549
"ARMC10",-0.0278800618907242,4.11020401619183,-0.707386705822869,0.481712446854208,0.603300113976281,-6.33381536323674
"ACOXL",0.261618688552912,-1.3570680211972,0.707117724227672,0.481878516312344,0.603461985469779,-5.14723604701493
"PARD3B",0.226805347176837,-0.0412736924514133,0.706973628354362,0.48196749431138,0.603527297086583,-5.24082696558322
"CGN",-0.20102886904142,-1.52222845788423,-0.70678259553397,0.482085469558872,0.60362890676143,-5.14582058543319
"TRIM16L",-0.0945072024738376,0.633536866474957,-0.706170039770959,0.482463870963077,0.603988719236511,-5.57368288436827
"TPGS1",-0.052941253393741,2.94608916126956,-0.70614423698635,0.482479814045993,0.603988719236511,-6.08015486228709
"C20orf196",0.0589195069737922,2.58762152074465,0.706138446303917,0.482483392046153,0.603988719236511,-6.00906751040633
"LOC102723407",-0.290649252456742,-0.481719231452946,-0.705944058384964,0.482603510792682,0.604017861629796,-5.28432094001908
"GPR114",0.0510177200575104,5.26590943208423,0.705884077923297,0.48264057806277,0.604017861629796,-6.47117792398103
"HIST1H4C",0.0692160848054644,3.37586447455044,0.705882348598555,0.482641646790015,0.604017861629796,-6.18511157861487
"FOXK2",-0.0206602613623104,5.47078719240058,-0.705810349347819,0.482686143682808,0.604017861629796,-6.48864981045446
"MID1",-0.251204460764121,-1.94511697134485,-0.70576535364134,0.482713953033227,0.604017861629796,-5.06694435823463
"CNNM4",0.0291831176297888,4.08463887837962,0.705742946002569,0.48272780228367,0.604017861629796,-6.3352477801057
"ZMYM2",0.0216487251007842,6.85229646773887,0.705492924670002,0.482882345265561,0.604136501355267,-6.46815851146878
"ZNF781",-0.0867200470253983,1.25300665036501,-0.705463078323706,0.482900795699486,0.604136501355267,-5.66428656538169
"RP11.829H16.3",-0.176877730619131,-0.722539912727178,-0.705410652206601,0.482933205458256,0.604136501355267,-5.24996473224153
"EIF3C",-0.0901128634886794,0.425935803221018,-0.704826426186856,0.483294454918212,0.604520691088048,-5.52602823241152
"PDCD4",-0.0255123385444906,7.04195822504767,-0.70479467910931,0.483314089653225,0.604520691088048,-6.45495112595359
"PARVA",-0.143779560997563,-0.681489132121949,-0.704501218059173,0.483495608567767,0.604701581869439,-5.30828017040792
"KIAA1671",-0.0685031690856639,2.92348054019553,-0.704390540344508,0.483564077551271,0.604741065775488,-6.08359665605604
"HIST1H2AB",-0.16240979888359,0.605958779101947,-0.704255912991536,0.483647369840254,0.604799080139777,-5.56170884769875
"HES1",-0.106209910559274,0.959924620814881,-0.703906364321416,0.483863668445806,0.604987832792618,-5.64162317193605
"ALDH4A1",-0.0545810672626637,2.41090487331955,-0.703892674691623,0.483872140597085,0.604987832792618,-5.97715137673099
"ATP6V0A2",-0.0301866364440055,5.39510826319582,-0.703827242728513,0.483912635851321,0.604992309784675,-6.48449361154114
"RP11.63P12.6",0.0794139136064057,1.76287118815929,0.703311454123143,0.484231918548201,0.605345302294925,-5.80053574090156
"NFIC",0.0283846924228213,6.32307273729811,0.703231377147974,0.484281498143816,0.605361106939135,-6.49283627081413
"LOC102724833",0.0529950972314686,2.31801586808959,0.703153415738809,0.484329770590327,0.605375275335942,-5.92862860513124
"PSMB1",0.034538159982088,4.7032191360866,0.702246149891073,0.484891730934205,0.605981845805367,-6.43080261653307
"MSS51",-0.0591606683345069,2.5314078207014,-0.702200566960192,0.484919974515606,0.605981845805367,-5.98198273144984
"OBFC1",-0.0351610971811098,5.50846799740646,-0.702190872648771,0.484925981312916,0.605981845805367,-6.49045523533513
"AC005264.2",0.171052240148319,-1.02548877381509,0.702091750268594,0.484987401968204,0.606012391800617,-5.1967381971156
"TCEAL3",-0.118040563792431,-0.321172053181509,-0.701929360301952,0.485088035351972,0.606091927375426,-5.35941537369959
"LOC100294362",-0.277632536132801,-1.79241652004268,-0.701831584392963,0.485148632849758,0.606121431908423,-5.08400395286298
"ZNF727",-0.147880862608042,-0.110142465921595,-0.701626296756724,0.485275875335994,0.606228107964675,-5.40406176263005
"TMEM219",0.0314933093898193,5.1815759989876,0.701569013329445,0.48531138435266,0.606228107964675,-6.47402143958711
"CCNF",0.0685904282358505,2.78400163759808,0.701514806161537,0.485344987772561,0.606228107964675,-6.04599292006449
"MYZAP",-0.170324352802464,0.532257508158773,-0.70092784948623,0.485708928928672,0.606636460616675,-5.50838520193287
"CDT1",0.156616682667486,1.26023513494626,0.700656557879219,0.485877193656155,0.606800375434788,-5.71506533342449
"SH3BGR",0.195167454547565,-1.65754504469215,0.700022408578269,0.486270641342157,0.607245469441985,-5.06465096631036
"BTF3L4",-0.0311100439370526,5.12152746832488,-0.6997836157448,0.486418842111233,0.607384259303696,-6.47111328812495
"FLJ45079",-0.136716596818091,-1.02006688821137,-0.699713711139301,0.48646223136835,0.607392161351202,-5.20834075687207
"RNF5P1",-0.193842918671655,-1.08363579458558,-0.699597042201964,0.486534651652359,0.60743630730026,-5.23199572048358
"PFDN2",0.0659892541049125,1.54454564663186,0.699501806704505,0.48659377190277,0.607463842757045,-5.7625695339077
"LOC100132891",0.0991439209907254,0.67944635872604,0.699434166847537,0.486635763753226,0.607469992547157,-5.57383466757029
"DENND1C",0.0214422391962681,6.81094380312181,0.699157682303614,0.486807430365558,0.6076380027617,-6.47207519858349
"RNR1",-0.304954308186716,2.01387887604242,-0.699034312559239,0.486884040248803,0.607687345642955,-5.91658000810034
"ZNF615",-0.0329329904202693,3.65899981464278,-0.698943803533358,0.486940248585179,0.607711219468664,-6.26297148971854
"ACER1",-0.158083793595954,-1.22266777047179,-0.698825560526399,0.487013685804225,0.607756590013359,-5.17198306181921
"TMEM62",-0.0477373750226817,3.79916894520578,-0.698510975029017,0.487209095277622,0.607954154294576,-6.28210125600997
"ALG11",0.0407387829500578,2.75734734461144,0.698334332463444,0.48731883840805,0.608044799594178,-6.03853960409906
"MORF4L2.AS1",-0.0788286734416546,0.911751631092749,-0.69778277441834,0.487661593904381,0.608426146657955,-5.61582415639201
"GRTP1",0.160234773426461,-0.764334467164778,0.697625759552157,0.487759192181954,0.608501590977395,-5.22943360111069
"GATSL3",-0.0507717009103792,2.64752386991362,-0.697087407264799,0.488093906310479,0.608845527544283,-6.02548680206511
"SPATA1",0.195550560298145,-1.21071576503238,0.697059970015134,0.488110968483979,0.608845527544283,-5.16010081050541
"ARSK",0.0659198284001008,2.04718650705638,0.696979043157465,0.488161295708441,0.608845527544283,-5.87168520238641
"SNORD36A",-0.105344687686113,0.259032374502656,-0.696943369647726,0.488183481448497,0.608845527544283,-5.50928864796989
"RDH10",-0.0653111098535246,2.313692549556,-0.696880571609377,0.488222537575228,0.608847905061665,-5.94211134216197
