"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PVR",-0.0657838082207736,4.10380582261468,-0.461610898300679,0.645814725483518,0.999989421440371,-4.8900760974166
"PANO",0.167600794711741,-0.384736801892402,0.461573106962148,0.645841696058872,0.999989421440371,-4.63820661475134
"SMC2",0.0580722636332696,3.93151820094458,0.461563761058608,0.645848366030851,0.999989421440371,-4.87935205134419
"LOC101928391",-0.497779558562557,-3.63405772358338,-0.461193131194032,0.646112900113311,0.999989421440371,-4.60353121480623
"AGBL5",0.0532852100071746,3.54755974735394,0.461188848524384,0.646115957101653,0.999989421440371,-4.84514581146735
"HSP90B2P",0.138453708887833,0.377844766074937,0.461104087197045,0.646176461364544,0.999989421440371,-4.66243698496321
"SCFD2",0.042091716198625,4.21988922201299,0.461062140840157,0.646206404364167,0.999989421440371,-4.90205116180471
"RAB19",0.109466477053965,1.0425522899727,0.461042036627262,0.646220755768989,0.999989421440371,-4.68328696322987
"LINC00883",0.16221401172073,-0.0493774353018227,0.460912130304076,0.646313492721368,0.999989421440371,-4.64324495823438
"ZNF264",0.0274527555359096,6.57660338214594,0.460899470935108,0.64632253023612,0.999989421440371,-4.97116613365309
"GSTM3",0.138083451358123,1.68465390181267,0.460872196517724,0.646342001605058,0.999989421440371,-4.70755521603938
"LY96",-0.0876522807222386,3.56525113210709,-0.4608706723564,0.646343089720204,0.999989421440371,-4.84343226065834
"IGJ",-0.18082567880875,5.97349062139184,-0.460826357633248,0.646374726815194,0.999989421440371,-4.97204865587256
"UBE4A",0.0258134888232169,7.04196405038749,0.460801388086523,0.646392553321159,0.999989421440371,-4.95948673641398
"NCAPG",-0.127203109114174,2.03058521738965,-0.460786083533916,0.646403479801397,0.999989421440371,-4.72835213106585
"LOC100289511",0.334188819080181,-1.48903225542483,0.460708576886438,0.646458815830376,0.999989421440371,-4.620501598251
"CDH1",0.0742143365061598,3.08181266261264,0.460664280732765,0.646490442057083,0.999989421440371,-4.79038395628089
"NDUFV1",-0.0304107654859296,5.76003255618564,-0.460636664673145,0.646510159488996,0.999989421440371,-4.97725719650862
"CNOT3",0.0385077805772811,6.14024910371712,0.460604251995721,0.646533301954133,0.999989421440371,-4.97833368154243
"PPID",0.0453701763416374,4.13895937107386,0.460498669874437,0.646608689404082,0.999989421440371,-4.89494923887589
"PLEKHB1",-0.072249362654186,4.04688150449977,-0.460389067771443,0.646686951111751,0.999989421440371,-4.89549428828994
"VAMP7",-0.0341939204984278,5.75540908579637,-0.460365254822362,0.64670395534708,0.999989421440371,-4.97641238844319
