"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HKDC1",-0.0635836409677737,1.91124938922025,-0.568784406400118,0.571352153593533,0.87957879927705,-5.62504462627932
"RP11.317J10.2",0.063345953513429,1.89302324662801,0.473617859823925,0.637269961598505,0.900196713471261,-5.62507064666471
"LOC101059906",0.00360848084179066,1.18907869633728,0.0281318728519141,0.977638311476795,0.995719522875389,-5.62507343688069
"AP1S2",0.0618639354649351,7.21733729002803,1.20882781758716,0.230861750026554,0.677820354923898,-5.62522553592295
"HLA.F.AS1",-0.0472340500645145,1.72400585988293,-0.442890089425735,0.659232869103983,0.908447615550759,-5.62523176524116
"ATOH8",0.0472718027875793,1.49734995125549,0.217777630237399,0.828246152374682,0.958407112633958,-5.62543572856024
"LIAS",0.0580678707854938,2.80912340009725,0.865621970495584,0.389702124442559,0.792636331379524,-5.6258066929999
"PACS2",-0.0531122936640447,5.72693581488326,-1.25401012821711,0.214076962134832,0.662915893700881,-5.62595314813458
"TSHZ1",-0.0651009405324365,5.30241249916902,-1.23903166307729,0.219538723521043,0.666670398329883,-5.62651290735206
"WDR86",0.0325134448132456,1.32359421369052,0.24701819587012,0.805628809156609,0.953381215150833,-5.62662399910917
"ALPK3",-0.0176613858721701,1.31155173272028,-0.132832846335182,0.894712821446994,0.974705792272999,-5.62680702448763
"CRIP2",-0.114013690899066,3.42841945756832,-1.05838233295703,0.293578273915857,0.728068146536455,-5.6269029612064
"ZNF546",-0.0660073323951951,3.09853100656502,-0.940124356349963,0.350438644666606,0.768421728470286,-5.62714403407741
"ENPP4",-0.0758707398746936,4.4644743995246,-1.16294894075959,0.24886286863767,0.69179811673238,-5.62726987921442
"ZNF213",-0.0629452137024766,4.54979820785498,-1.17421942824402,0.244350420599203,0.69022044867293,-5.62767472433946
"FLJ42393",0.0245605152995081,1.65695137516736,0.161224153272616,0.872388748271303,0.968855421756806,-5.62780594354967
"ACOT11",-0.0363164994434643,1.45370622121109,-0.239708278388154,0.811268221417363,0.953381215150833,-5.62781663104564
"HCN2",0.0364362531545284,1.56608154240605,0.31882962624377,0.750820407064123,0.936325951253531,-5.62787137873411
"RGS9",0.0426853535051409,1.80511850828711,0.32607936573966,0.745352805906623,0.934056211653437,-5.62787339238677
"DSEL",0.0674904894511825,2.05776406501689,0.554299000719148,0.581169268008047,0.882829661073726,-5.6280216702658
"ZDBF2",-0.0650439386429338,3.59725193178108,-1.06662595784531,0.289864640877252,0.725724350647308,-5.62806801804727
"LOC389834",-0.107129847060251,2.03270808065867,-0.61632415142569,0.539711933213661,0.86544645719165,-5.62836258541313
"KIAA2026",0.0368283743762547,6.47151353912043,1.24538252457995,0.217210582818139,0.665022275697082,-5.62848796335682
"RRP7A",-0.0677714326841432,5.7722411474563,-1.25195721496695,0.214819560400468,0.662929540580231,-5.62856526281723
"DNAJC25",-0.0418905502115471,1.63540493324038,-0.409189866176807,0.683669763270752,0.916871974236976,-5.6285779529656
"MALAT1",-0.0231655889413362,14.6646608365916,-0.449380753942418,0.654567691844638,0.905827062538358,-5.62860725653758
"MED4",0.0492229490883296,4.90011371718864,1.21327585235963,0.229168104709858,0.675335271172185,-5.62861799501311
"LOC146880",0.0709717939276473,7.10801476341959,1.22042211970944,0.226466025397303,0.672713283942423,-5.62862421344532
"ATP5D",-0.0625453368486832,5.31948080659769,-1.24176473003771,0.21853458371024,0.665735378914046,-5.62864257737
"GHRLOS",0.0807892512588939,3.50654777660861,1.01632367020195,0.313031470923556,0.743206366210807,-5.62900616039251
"EMP1",-0.0536802197650864,1.20559215414201,-0.328704754741502,0.743376004461173,0.933176573550209,-5.62910069461019
"NUP188",-0.0538381709112752,5.88928610922594,-1.2519334592489,0.214828164623931,0.662929540580231,-5.62911106001072
"PLXNB1",0.0347569826348979,1.59437368697212,0.316861803754321,0.752306720072686,0.936865804285594,-5.62912112543574
"TMEM64",0.0603663070085108,4.6331635602581,1.18857263017958,0.238689114724139,0.684937239837854,-5.62944284085431
"MTMR8",0.0585243457526985,2.09292060518771,0.622215161775645,0.535854449802617,0.863120370578855,-5.62973914777186
"C11orf71",-0.0621874134054745,3.19182295218875,-0.955954055204579,0.342438154668007,0.764815878557369,-5.62975157003536
"DTX3L",0.116758060425145,7.93655386508996,1.16563556379948,0.2477818369441,0.69179811673238,-5.62979200772076
"LOC100996535",-0.0776873867424104,3.95203674582547,-1.0800236515159,0.28389837278267,0.72080719311157,-5.62984711756
"GNL3",-0.0496165292705588,4.61795040033974,-1.19111913862404,0.237694658612313,0.68421699537979,-5.63020927920708
"LOC102724002",0.0604460145784578,4.5162039758055,1.16966130075397,0.246168272318978,0.691606237674422,-5.63036052444431
"DPM2",0.0938975415207155,6.30606095733155,1.24814070901656,0.21620514056855,0.664177328730641,-5.6306019207859
"ADM2",-0.012070920536255,1.27266526914185,-0.103696738603321,0.917711311444608,0.981399736116774,-5.63064077254151
"PLIN5",0.145064130649021,4.09822222600276,1.08177438176285,0.283125057871601,0.720564660937768,-5.63084207048136
"CCDC107",0.0613522771911668,3.41061607825833,0.994078318897826,0.323663679414188,0.752201367260229,-5.63087213367422
"TMEM63C",-0.0908282075128655,2.23422776748803,-0.667213076086522,0.506864881087683,0.853401328965074,-5.63107010276557
"ZNF503",0.00553257915488403,1.29801113381468,0.0443470563670832,0.964756059442754,0.992374746112338,-5.6313402800438
"ZNF280B",0.0497919498597285,1.77907226613162,0.502996034341723,0.616571469736527,0.892659914093544,-5.63145586998196
"RWDD1",-0.0619067881938884,3.28477195131309,-0.964967309147812,0.337936507665632,0.76160224482705,-5.63150567080263
"TMEM128",-0.0570141033530092,3.79680044729837,-1.08415300374563,0.282076735615863,0.720267684766034,-5.6315731543399
"DUS4L",-0.0451147113424334,1.79636513969852,-0.490788233243196,0.625136017037269,0.896121244050013,-5.63165824653517
"PLEKHA7",-0.0560521466611449,1.85632479544025,-0.514352719883682,0.608651594411354,0.891612899341621,-5.63192027135984
"LOC101928482",-0.0537616482507973,2.17778675651835,-0.58620918592185,0.559650840579485,0.873805315445408,-5.63213086953301
"ZNF341",0.0624772430528855,3.54609829696853,1.01602661949064,0.313171881231551,0.743206366210807,-5.63228957249854
"GPAT2",-0.0319204299968354,1.40421774782889,-0.226810018272314,0.821243168323817,0.956282344970367,-5.6323760018931
"PRKCB",0.0410532825408882,8.58799356902311,1.10972972592305,0.270974299456858,0.709537457252866,-5.63253929062481
"COIL",0.0447456555330745,3.69348354610507,1.06018048599791,0.292765463216023,0.727669338496517,-5.63257539316382
"HLA.E",0.0448918457983059,11.3080521364979,0.862634597283814,0.391331560170471,0.793037964675391,-5.63305714437145
"FOXP1",-0.0401947539065395,7.62554386850777,-1.17429421303284,0.244320675785051,0.69022044867293,-5.63320919379185
"CLEC5A",0.0977726424106924,2.03439878128987,0.589318885911563,0.557575131089971,0.873122379460495,-5.63322322462467
"TICAM2",0.0144061347282438,1.3238123043848,0.129187567661247,0.897585677591925,0.974842283305569,-5.63325177098124
"ASB3",-0.0222472417673137,1.3776600697546,-0.181915068853172,0.856183608616186,0.966113581998783,-5.63369036308136
"ARL15",0.0557768176103597,4.65110658078611,1.18041696655367,0.241894226123877,0.688384176409832,-5.63392896398128
"UHRF1",-0.0762585689858579,1.73686715827963,-0.380631322272297,0.704648038981947,0.922336476623659,-5.63395809783442
"LOC100507217",0.0585120529188949,6.69291437038796,1.23317689267444,0.221701171591351,0.668345206677869,-5.63400632142581
"RNF138P1",-0.014653752167061,1.32987972681259,-0.115366415961103,0.908490318229151,0.978552542951323,-5.63403891875295
"RP11.85F14.5",0.0146262489273083,1.35553139768624,0.14606958668467,0.884293043085536,0.972201106213133,-5.63404977789871
"HIST1H4C",0.0987153655423456,3.37586447455044,0.984116322821183,0.328502110987867,0.755306536293783,-5.63443985895965
"RAD54L2",-0.047564671913833,6.07151794880949,-1.24649801090819,0.216803540932171,0.664582680972868,-5.63468138601802
"KNOP1",-0.0588203846496878,2.52608827703661,-0.792443357718282,0.430822743204861,0.816500003762465,-5.63482528987612
"RHBDD1",0.0626791633420476,6.72748543961743,1.23299104636648,0.221770068030497,0.668345206677869,-5.6351535536131
"UBE2Z",-0.0371458223374828,6.24739452655704,-1.24353639668629,0.217885470022448,0.665443075954031,-5.63564992305371
"SIGLEC17P",-0.0632566366757086,2.10273882815621,-0.52147852110477,0.603705988660596,0.890641592236791,-5.63572476372985
"PRKDC",0.0470405228485657,7.90857554562449,1.15913293642993,0.250404122205131,0.692987699902041,-5.63580209452037
"FAM189B",0.0726443032873587,3.66563069858223,1.04939961086854,0.297661846838868,0.731689284063989,-5.63594327348811
"ISPD",0.0605769323583067,1.90965825271333,0.473906752974143,0.637064970345217,0.900073948188601,-5.63599840131878
"STK16",0.0511440958375284,4.27820370563841,1.12898559604071,0.262820075373788,0.703509024588101,-5.63606989895906
"ZNF250",-0.055338356402576,3.23612440821512,-0.962923912565258,0.338953657037713,0.762018036377377,-5.63608020310689
"PAIP1",0.0478908031193788,4.51910687396512,1.16867966809588,0.246561027148397,0.691606237674422,-5.63609484934096
"ATP2A3",-0.041067771360078,9.0215946342848,-1.06794477706142,0.28927354372952,0.725295306140601,-5.63613448127532
"HEMGN",0.0904667435576458,8.43495583431527,1.12936790354424,0.26265995221064,0.703509024588101,-5.63614070787023
"CACNA1D",0.043041473182882,1.7109767772109,0.346399720993208,0.730098139887925,0.928694633759873,-5.63636783305147
"MIR7848",-0.0424137798692535,1.83022144282599,-0.339921713699103,0.734949736369443,0.929848340692356,-5.6367003769328
"GCSHP3",-0.0429486128433264,1.90801529062718,-0.498705532376509,0.619575538453229,0.894426832141782,-5.63680131329519
"TCL6",0.0296164573212016,1.39690339632998,0.215961706480065,0.829655778463876,0.958969500898827,-5.63682328888494
"RPH3A",-0.0312998238660457,1.57685872050249,-0.173207250120078,0.862996447094018,0.966697309303107,-5.63696142591251
"AC074286.1",-0.0215230820215845,1.46812324499377,-0.223508458981272,0.823801274889641,0.957466169156374,-5.63706283721207
"SNORA48",-0.0647644157062648,2.0135748416272,-0.566973831542964,0.572574805031484,0.879816183139003,-5.6370874160029
"BATF2",0.177844062062132,2.54088573769465,0.65896384608275,0.512115638944691,0.855039038983756,-5.63718525331271
"MIF4GD",-0.062439352881821,4.24520900285054,-1.13300253631106,0.261141084234556,0.703458453241311,-5.63746337736595
"GPS1",-0.0456116993448439,5.62814188426918,-1.24195765965618,0.21846382820857,0.665735378914046,-5.63750740235388
"OSER1.AS1",0.0732502097862033,3.64947085486874,1.02063688069949,0.310997470083802,0.742541376109481,-5.63759190772006
"ULK4",-0.0684365112081433,3.83620156203689,-1.0754017255688,0.285946940044799,0.722713200921664,-5.63760944896954
"LINC00662",0.0487456414539689,2.09502015555749,0.625049355300419,0.534003663784304,0.863120370578855,-5.63770083749275
"ZC3H12B",-0.01125820024011,1.28401361396617,-0.0904424139163877,0.928198107999471,0.984228700310774,-5.63774497259254
"VEGFB",-0.0550337561808851,3.43440823210954,-1.00530122970493,0.318269956684746,0.747946864744474,-5.63814323306021
"EHD3",0.0794325432486307,5.06305843840061,1.20545935067249,0.232150371207337,0.678987743245549,-5.6382103998606
"DFFB",-0.0587437407730158,3.75141329406324,-1.05214731888873,0.296408632573227,0.730896555709546,-5.6384057175375
"ZNF570",0.0557123469008074,2.32851066263323,0.669281658205123,0.505552745906004,0.853155743137482,-5.63864091257455
"GALNT5",0.0603039085617366,2.10515105316764,0.489345766863901,0.626151455014391,0.896322490718042,-5.6388823244084
"ATP2B4",0.0554889092321407,7.83632915764,1.15883816623785,0.250523460295475,0.693083894460252,-5.63905650941721
"ZNF274",-0.0570866070719207,4.88407297188739,-1.20270332612327,0.233208574367194,0.679877351800691,-5.63916534049261
"LOC102723545",-0.102530649832468,3.5416581707277,-1.01658523331476,0.312907870013042,0.743206366210807,-5.6394743978256
"FAR2",0.0953683467225526,4.79200849961781,1.1873710267634,0.239159402365753,0.685536834728882,-5.63949540417876
"SIRPG",-0.0782028226433429,4.16275982295307,-1.13639221234036,0.259730183143606,0.702274181542966,-5.63967018766537
"VPS36",-0.0372169351687424,5.80260451784624,-1.24275325369446,0.218172227707922,0.665611934948675,-5.63975206309054
"B3GAT1",-0.145594175166721,2.76414098812236,-0.689208108850731,0.493007223020409,0.846632021762991,-5.6398673768144
"STX18",-0.058543267205877,3.76526673621131,-1.05293439477646,0.29605031728142,0.730751964514957,-5.63997598956097
"CD109",0.0608206027486669,2.0415802309126,0.591895129136978,0.55585840638051,0.871794998927395,-5.64005094440297
"STPG1",0.0231114865419459,1.30211392906106,0.246284930377559,0.806194043917317,0.953381215150833,-5.6401238247032
"LOC100507616",-0.0777293268287722,2.44381437269849,-0.76977913934726,0.444062523979332,0.823752627861464,-5.64018009928197
"QARS",-0.044670434190313,6.55409699035488,-1.23032356205234,0.222760678069941,0.66950756517298,-5.64025882276408
"SLU7",0.0534194799861414,6.05608923840752,1.24266221545254,0.218205580482724,0.665611934948675,-5.64029510956884
"TMEM192",-0.0569027095705643,3.88491744407323,-1.08998110504621,0.279519516747298,0.717660028514848,-5.64031080139033
"MEA1",0.0532118034494782,3.23645589293556,0.949158911403238,0.345857759773914,0.766350958342056,-5.64036177646701
"E2F1",0.0852728883042007,2.36700017301417,0.683277995506377,0.496722868331752,0.849075254244485,-5.64060156656632
"BIRC2",0.0672853517236125,7.74704078239867,1.17101467978785,0.245627515528706,0.690982686024365,-5.64061322319332
"ZNF630",-0.0263623314303909,1.51053767238799,-0.259560947986591,0.795976586204695,0.951474078131961,-5.64063887593209
"THAP1",0.0548244408950822,3.62932321093834,1.03558323325813,0.30401821094988,0.737055595397104,-5.64065015340955
